CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
SR 0.940168 SC HP -1.049661 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SR/DSC_0591_01.JPG 0.009549 0.000239 0.021633 0.086319 0.000419 0.000053 0.530597 0.351190
SC 0.933353 SA SA 5.819321 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SC/DSC_0500.JPG 0.002564 0.034698 0.004165 0.005649 0.110048 0.822831 0.001444 0.018601
SA 0.544785 AN DS 0.095393 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0729.JPG 0.275765 0.095568 0.242747 0.048837 0.001517 0.330600 0.000753 0.004215
HP 0.994001 HP HP 6.685447 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3HP/DSC_0953.JPG 0.004676 0.000033 0.000211 0.994001 0.000090 0.000139 0.000245 0.000605
HP 0.844119 AN SC 1.630818 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2HP/DSC_0894.JPG 0.503729 0.027537 0.066343 0.155182 0.001505 0.002588 0.185758 0.057359
CE 0.974443 CE CE 6.135497 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2CE/DSC_0730.JPG 0.000273 0.974443 0.001020 0.012517 0.000065 0.008349 0.000120 0.003213
AN 0.824771 DS DS 6.508683 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2AN/DSC_0006_01.JPG 0.075863 0.000776 0.824771 0.011589 0.030205 0.011901 0.032371 0.012524
SC 0.776467 AN AN 5.226484 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SC/DSC_0124_01.JPG 0.495148 0.002462 0.208741 0.082760 0.000356 0.006413 0.073994 0.130127
DS 0.923529 DS HP 1.265757 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0148.JPG 0.051759 0.012229 0.490687 0.230120 0.000768 0.162777 0.005197 0.046462
SC 0.827164 SR HP 0.879357 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SC/DSC_0578.JPG 0.285655 0.000228 0.004750 0.156568 0.001054 0.003854 0.083548 0.464344
CE 0.987112 CE CE 7.655978 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2CE/DSC_0907_01.JPG 0.011434 0.898170 0.002666 0.010606 0.000593 0.004649 0.064621 0.007261
AN 0.831752 AN DS 2.000938 3.399881 3.399881 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1AN/DSC_0183.JPG 0.650159 0.002225 0.276667 0.042060 0.001427 0.007925 0.014130 0.005405
HP 0.850776 DS HP 1.832933 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2HP/DSC_0810.JPG 0.003781 0.000747 0.620536 0.349045 0.000849 0.004263 0.012711 0.008068
NE 0.747474 NE NE 3.362779 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1NE/DSC_0178.JPG 0.082444 0.011687 0.188790 0.004687 0.377918 0.224516 0.051193 0.058767
SR 0.847009 DS DS 1.694625 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SR/DSC_0607.JPG 0.184161 0.003699 0.279670 0.163815 0.002208 0.203380 0.006206 0.156859
SC 0.675637 AN AN 1.768790 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0916.JPG 0.244216 0.116023 0.135923 0.007839 0.001040 0.159043 0.238158 0.097758
SA 0.917991 DS AN -2.824928 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SA/DSC_0251.JPG 0.103559 0.084602 0.440812 0.014018 0.008237 0.215962 0.115718 0.017092
SR 0.818927 SC SR 1.791872 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SR/DSC_0559.JPG 0.024049 0.000044 0.000263 0.000036 0.010126 0.016949 0.702136 0.246396
SR 0.532542 DS DS 3.557811 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SR/DSC_0964_01.JPG 0.026205 0.029155 0.289757 0.218778 0.020867 0.010690 0.085897 0.318650
NE 0.575683 HP CE 1.112185 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1NE/DSC_0358.JPG 0.055270 0.139622 0.122848 0.234289 0.311793 0.106437 0.024779 0.004962
NE 0.849720 AN SC 2.238216 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1NE/DSC_0478.JPG 0.532317 0.005402 0.080257 0.150103 0.036474 0.033127 0.106946 0.055374
SC 0.678197 DS SR 1.205055 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SC/DSC_0624.JPG 0.208574 0.004680 0.258309 0.173127 0.020186 0.059800 0.092781 0.182543
AN 0.913387 SA SR 0.252307 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0994.JPG 0.025224 0.009827 0.018690 0.002906 0.271342 0.564606 0.048842 0.058564
HP 0.883208 HP HP 4.721537 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1HP/DSC_0965.JPG 0.002110 0.002910 0.003187 0.691081 0.000229 0.004272 0.001330 0.294880
SA 0.625773 SC DS 0.180172 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SA/DSC_0260.JPG 0.248002 0.000511 0.098641 0.001097 0.078596 0.090336 0.335405 0.147413
NE 0.700752 SR SC 2.379058 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1NE/DSC_0887.JPG 0.132612 0.006254 0.038769 0.032646 0.047491 0.108257 0.285665 0.348306
SC 0.912995 SC SC 4.576438 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SC/DSC_0472.JPG 0.003471 0.000004 0.000018 0.000020 0.023437 0.000079 0.685261 0.287711
AN 0.828089 AN AN 4.775259 3.399881 3.399881 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0195.JPG 0.607527 0.000676 0.033564 0.336706 0.001000 0.001211 0.016753 0.002562
NE 0.788741 NE SA 0.223329 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1NE/DSC_0386.JPG 0.018191 0.011363 0.006222 0.001404 0.477415 0.440961 0.036549 0.007895
SC 0.730038 SR SC 2.760117 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SC/DSC_0008.JPG 0.147392 0.000668 0.002656 0.001659 0.009018 0.020304 0.391536 0.426767
HP 0.906472 HP AN -0.040904 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1HP/DSC_0717.JPG 0.094035 0.188261 0.079619 0.396422 0.012126 0.012891 0.187747 0.028900
SC 0.832006 SR SC 2.408183 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SC/DSC_0471.JPG 0.011580 0.000157 0.000952 0.005414 0.025151 0.000156 0.375861 0.580728
CE 0.789711 DS DS 2.952134 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1CE/DSC_0386_01.JPG 0.174704 0.146526 0.517435 0.010083 0.000718 0.129947 0.019738 0.000849
SA 0.917224 CE CE 4.458053 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SA/DSC_0895.JPG 0.003888 0.663864 0.301877 0.000070 0.000047 0.005041 0.025183 0.000031
SC 0.774216 SC SC 2.598215 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2SC/DSC_0140.JPG 0.004594 0.000587 0.000087 0.000361 0.210329 0.083782 0.488655 0.211604
SA 0.840972 SR SR 2.662238 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SA/DSC_0058.JPG 0.050207 0.004180 0.007906 0.132867 0.212675 0.039952 0.026715 0.525499
DS 0.998914 DS DS 6.942421 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0036.JPG 0.000130 0.000027 0.998914 0.000230 0.000006 0.000426 0.000264 0.000004
DS 0.922666 DS AN -0.979610 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1DS/DSC_0857_01.JPG 0.067345 0.001558 0.648879 0.177090 0.001652 0.010529 0.024564 0.068382
AN 0.860128 DS HP 1.438174 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2AN/DSC_0801.JPG 0.255296 0.001961 0.421867 0.279057 0.000288 0.006422 0.002526 0.032584
SR 0.832432 DS AN 1.574273 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0456.JPG 0.242742 0.031203 0.440251 0.073545 0.001112 0.023669 0.124720 0.062758
NE 0.835418 NE NE 3.539728 3.399881 3.399881 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2NE/DSC_0331.JPG 0.004286 0.000762 0.000303 0.000048 0.554361 0.251727 0.185489 0.003025
CE 0.742563 DS HP 0.415181 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0252.JPG 0.358018 0.004388 0.345383 0.132648 0.000162 0.001843 0.149529 0.008029
SR 0.853575 SC DS 0.528581 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SR/DSC_0122_01.JPG 0.355652 0.041557 0.116740 0.088130 0.000571 0.015446 0.372272 0.009632
SR 0.796753 SR HP 3.431810 3.399881 3.399881 0 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SR/DSC_0133.JPG 0.021240 0.000628 0.008712 0.327672 0.000570 0.000763 0.131829 0.508585
DS 0.750087 AN DS 0.444386 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1DS/DSC_0620.JPG 0.477098 0.001073 0.160399 0.172255 0.001121 0.003614 0.022515 0.161926
SC 0.635489 AN SC 1.045691 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SC/DSC_0411.JPG 0.305437 0.074764 0.238063 0.072899 0.001123 0.066687 0.190506 0.050521
CE 0.693132 CE DS 1.906909 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2CE/DSC_0698.JPG 0.102426 0.458219 0.296188 0.083055 0.006769 0.049025 0.000796 0.003522
SC 0.989825 SR SR 6.018720 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SC/DSC_0352.JPG 0.000169 0.000034 0.000062 0.000184 0.000151 0.000054 0.090287 0.909059
NE 0.819434 SA SA 3.728555 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1NE/DSC_0024.JPG 0.008061 0.155419 0.082657 0.047457 0.000644 0.641001 0.000522 0.064239
NE 0.748324 AN AN 5.887303 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1NE/DSC_0535_01.JPG 0.439427 0.002151 0.034796 0.129048 0.011190 0.028769 0.136208 0.218410
AN 0.746527 SA SR 0.049504 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0813.JPG 0.001167 0.004831 0.000129 0.001094 0.107562 0.427200 0.020077 0.437940
DS 0.882513 DS DS 2.860835 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2DS/DSC_0556.JPG 0.095031 0.000198 0.608715 0.285326 0.000206 0.000485 0.000757 0.009283
SC 0.743935 AN SR -0.168233 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SC/DSC_0287_01.JPG 0.519750 0.000382 0.060715 0.002627 0.023796 0.011113 0.261430 0.120188
SC 0.762893 SA SA 3.491494 3.399881 3.399881 0 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SC/DSC_0782.JPG 0.191232 0.032800 0.043607 0.043911 0.000500 0.438262 0.119096 0.130592
SA 0.690572 DS AN 2.406473 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SA/DSC_0558.JPG 0.313346 0.001596 0.411415 0.251558 0.000871 0.008823 0.006691 0.005699
CE 0.992236 CE CE 6.660070 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2CE/DSC_0905_01.JPG 0.001866 0.992236 0.000392 0.000645 0.000192 0.001521 0.002340 0.000807
HP 0.701102 HP AN 1.293874 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2HP/DSC_0635.JPG 0.096062 0.012757 0.192219 0.455158 0.001017 0.200345 0.001651 0.040791
NE 0.841758 SR AN -0.064899 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2NE/DSC_0223.JPG 0.050251 0.008759 0.126608 0.105886 0.216087 0.010004 0.063469 0.418938
SA 0.770846 SA SR 1.007105 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SA/DSC_0756.JPG 0.189887 0.005795 0.060682 0.042696 0.035123 0.445252 0.055920 0.164645
HP 0.954559 HP HP 5.162219 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2HP/DSC_0122.JPG 0.029994 0.000093 0.000300 0.954559 0.000294 0.000065 0.000229 0.014466
SR 0.891568 DS AN 2.488070 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SR/DSC_0467_01.JPG 0.382834 0.002404 0.595092 0.000730 0.000034 0.000870 0.017842 0.000193
SR 0.987392 SR SR 6.092779 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SR/DSC_0219.JPG 0.009686 0.000037 0.000224 0.001214 0.000586 0.000565 0.115563 0.872125
NE 0.808232 SA DS -0.347999 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1NE/DSC_0333.JPG 0.035418 0.075093 0.097711 0.006144 0.169041 0.483537 0.051098 0.081958
NE 0.805535 HP HP 3.924154 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0527.JPG 0.129565 0.001764 0.128056 0.470815 0.001051 0.017018 0.002049 0.249682
DS 0.717570 HP HP 4.939235 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0154.JPG 0.194550 0.003282 0.185296 0.271498 0.046828 0.145258 0.052007 0.101282
SR 0.859799 SC DS -0.150212 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SR/DSC_0105_01.JPG 0.274017 0.003618 0.133714 0.141877 0.000395 0.000038 0.403758 0.042582
SA 0.813566 SC AN 2.165239 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SA/DSC_0933_01.JPG 0.271736 0.009140 0.129819 0.005592 0.097283 0.061316 0.376662 0.048452
HP 0.629322 HP AN -0.054993 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1HP/DSC_0438.JPG 0.159591 0.000221 0.305869 0.335764 0.000081 0.000057 0.157526 0.040892
SR 0.769892 SR SA 1.073967 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0443.JPG 0.300779 0.000542 0.018340 0.031134 0.017394 0.198956 0.098338 0.334518
AN 0.803951 SR SR 4.377421 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4AN/DSC_0019_01.JPG 0.152709 0.002956 0.107922 0.069656 0.022645 0.040195 0.027049 0.576866
SA 0.783522 AN CE 1.356912 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SA/DSC_0905.JPG 0.365231 0.160821 0.160055 0.002994 0.021358 0.280743 0.007379 0.001419
NE 0.753700 AN AN 4.208580 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1NE/DSC_0172.JPG 0.267322 0.164137 0.163218 0.015196 0.195325 0.133391 0.001686 0.059725
HP 0.992124 HP HP 6.778339 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2HP/DSC_0124.JPG 0.003072 0.000064 0.000161 0.992124 0.000171 0.000062 0.000028 0.004319
HP 0.685241 AN HP 2.912660 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1HP/DSC_0445_01.JPG 0.358478 0.001804 0.105549 0.510400 0.000064 0.017799 0.001188 0.004719
AN 0.707859 DS DS 2.626592 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0153_01.JPG 0.218237 0.027416 0.421771 0.214142 0.000251 0.114117 0.003592 0.000473
SA 0.891547 SA SA 4.673276 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SA/DSC_0940.JPG 0.000242 0.005195 0.000752 0.000133 0.188234 0.781623 0.022958 0.000863
AN 0.965995 AN CE -1.755105 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3AN/DSC_0146_01.JPG 0.356796 0.104017 0.165568 0.015094 0.001808 0.200295 0.150051 0.006371
HP 0.996145 HP HP 6.443639 3.399881 3.399881 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0271_01.JPG 0.004410 0.000297 0.004117 0.876256 0.000023 0.000137 0.000083 0.114677
SC 0.915171 SA SC 1.590379 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SC/DSC_0977.JPG 0.107526 0.011055 0.000888 0.000051 0.156356 0.573280 0.150296 0.000547
SA 0.839637 AN CE -0.799296 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SA/DSC_0386.JPG 0.342413 0.149384 0.273359 0.083164 0.000315 0.007156 0.139978 0.004232
CE 0.863149 CE DS 1.977244 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0554_01.JPG 0.222834 0.528171 0.163426 0.014052 0.000423 0.014278 0.053290 0.003526
NE 0.589021 DS NE 0.729754 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1NE/DSC_0869.JPG 0.181251 0.018753 0.314461 0.013388 0.182585 0.156936 0.108963 0.023663
SR 0.688951 SR AN -0.487630 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SR/DSC_0536_01.JPG 0.260697 0.003229 0.010759 0.352767 0.001122 0.005212 0.059150 0.307063
SC 0.898512 DS DS 6.428818 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0437_01.JPG 0.283644 0.000445 0.709449 0.000365 0.000027 0.000370 0.005621 0.000079
HP 0.921979 AN AN 6.152503 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3HP/DSC_0055_01.JPG 0.570549 0.098752 0.193279 0.050077 0.000484 0.009869 0.073515 0.003474
CE 0.794417 CE SA 2.652094 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2CE/DSC_0263.JPG 0.001586 0.508842 0.003602 0.107754 0.000472 0.377278 0.000224 0.000241
SA 0.894775 SC SC 4.582985 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0097.JPG 0.000693 0.000068 0.000105 0.000003 0.000162 0.317918 0.680814 0.000237
SR 0.928525 SR SR 6.085539 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SR/DSC_0967.JPG 0.042534 0.000026 0.000092 0.023351 0.002146 0.000159 0.003167 0.928525
CE 0.618128 CE CE 2.511694 3.399881 3.399881 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3CE/DSC_0223_01.JPG 0.018800 0.377970 0.018529 0.127350 0.202514 0.226229 0.008253 0.020355
DS 0.809426 DS DS 5.923707 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1DS/DSC_0318.JPG 0.061406 0.058111 0.809426 0.011216 0.001340 0.052329 0.005519 0.000651
NE 0.718054 AN DS -1.592389 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3NE/DSC_0193.JPG 0.449694 0.012070 0.073253 0.136337 0.002236 0.035164 0.244755 0.046490
SC 0.910045 DS DS 4.033761 3.399881 3.399881 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SC/DSC_0650.JPG 0.050359 0.032895 0.802828 0.069384 0.000378 0.013079 0.024316 0.006762
NE 0.824182 HP SC 1.851570 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1NE/DSC_0032_01.JPG 0.055924 0.004862 0.050757 0.607703 0.006049 0.001135 0.239452 0.034118
CE 0.879759 CE HP 0.076534 3.399881 3.399881 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2CE/DSC_0858.JPG 0.073005 0.638763 0.003271 0.142158 0.000616 0.001802 0.135404 0.004981
HP 0.622755 HP HP 2.155918 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1HP/DSC_0125_01.JPG 0.054014 0.000878 0.099139 0.230556 0.165568 0.001850 0.224471 0.223524
DS 0.863707 DS DS 4.495845 3.399881 3.399881 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3DS/DSC_0706_17158.JPG 0.248768 0.000084 0.509353 0.001614 0.000695 0.000364 0.238252 0.000871
HP 0.846531 HP DS 0.998884 3.399881 3.399881 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4HP/DSC_0808_01.JPG 0.065676 0.000475 0.169597 0.728156 0.000060 0.000233 0.021276 0.014527
SR 0.743049 DS CE 2.140440 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2SR/DSC_0282.JPG 0.129724 0.273591 0.329311 0.091295 0.008019 0.156340 0.001618 0.010102
SR 0.668544 DS AN 1.716049 3.399881 3.399881 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2SR/DSC_0516.JPG 0.310098 0.001351 0.296814 0.115669 0.001566 0.017525 0.242761 0.014216
SC 0.646176 SR DS 1.306175 3.399881 3.399881 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1SC/DSC_0003.JPG 0.319755 0.004576 0.183238 0.003073 0.027043 0.057574 0.125078 0.279662
HP 0.967979 HP HP 4.362404 3.399881 3.399881 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4HP/DSC_0983_01.JPG 0.000241 0.000289 0.000181 0.595864 0.004102 0.000130 0.036688 0.362505
SA 0.648168 SA DS 0.185920 3.399881 3.399881 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SA/DSC_0240_01.JPG 0.241825 0.014658 0.230121 0.019033 0.148471 0.331443 0.004426 0.010023
HP 0.992034 HP HP 6.694272 3.399881 3.399881 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7HP/DSC_0303.JPG 0.005407 0.000069 0.001071 0.992034 0.000043 0.000041 0.000705 0.000631
DS 0.674939 AN DS 1.861051 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1DS/DSC_0537_01.JPG 0.444968 0.000335 0.370938 0.000566 0.000036 0.000083 0.182782 0.000291
SA 0.629727 DS SA 1.888727 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SA/DSC_0075_01.JPG 0.146728 0.006367 0.419615 0.140287 0.010098 0.273208 0.001255 0.002442
SC 0.736629 DS DS 3.962457 3.399881 3.399881 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SC/DSC_0151.JPG 0.155742 0.136967 0.507787 0.013865 0.000227 0.014818 0.123418 0.047177
DS 0.859953 AN AN 3.752813 3.399881 3.399881 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3DS/DSC_0167_01.JPG 0.417967 0.009090 0.226086 0.014932 0.000827 0.130199 0.196755 0.004144
AN 0.527101 DS AN 1.515383 3.399881 3.399881 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1AN/DSC_0186.JPG 0.329283 0.022203 0.250280 0.300896 0.027740 0.056130 0.003304 0.010164
