CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
SC 0.724567 SC AN 1.998781 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SC/DSC_0316_01.JPG 0.262762 0.002442 0.142095 0.003268 0.017902 0.043213 0.463569 0.064749
SR 0.625315 SR HP 3.194572 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SR/DSC_0578.JPG 0.111453 0.010802 0.070819 0.298421 0.018206 0.014175 0.093258 0.382867
SC 0.899236 SR SR 5.714778 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SC/DSC_0001_01.JPG 0.011140 0.000115 0.069246 0.006972 0.010210 0.000405 0.241595 0.660317
NE 0.750884 DS AN 0.195798 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3NE/DSC_0022_01.JPG 0.085988 0.107990 0.454706 0.119814 0.002739 0.160133 0.064861 0.003770
DS 0.901724 DS DS 4.263674 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1DS/DSC_0704_01.JPG 0.003796 0.004065 0.645826 0.020974 0.000386 0.003313 0.317526 0.004113
SA 0.816869 HP HP 2.602353 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SA/DSC_0057_01.JPG 0.034092 0.150586 0.316435 0.385409 0.001379 0.091205 0.019551 0.001343
CE 0.993774 CE CE 6.788250 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4CE/DSC_0730.JPG 0.000075 0.993774 0.000031 0.000125 0.001346 0.003507 0.000835 0.000307
AN 0.643853 SC DS 2.201434 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1AN/DSC_0305.JPG 0.040771 0.002984 0.458404 0.005337 0.005320 0.033615 0.380419 0.073152
AN 0.913696 AN AN 3.062492 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3AN/DSC_0143_01.JPG 0.582636 0.015816 0.037255 0.039169 0.005194 0.011828 0.110334 0.197768
DS 0.922411 DS DS 5.136145 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2DS/DSC_0845.JPG 0.026410 0.001357 0.828348 0.121306 0.005008 0.014817 0.000976 0.001778
CE 0.940457 CE CE 6.125346 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1CE/DSC_0738.JPG 0.000541 0.940457 0.020930 0.010467 0.000753 0.025348 0.000516 0.000987
AN 0.635160 SC AN 0.437083 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2AN/DSC_0980.JPG 0.411424 0.051088 0.146070 0.064662 0.000760 0.005859 0.316025 0.004113
HP 0.552579 HP HP 3.379786 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0401.JPG 0.039902 0.137494 0.012990 0.317129 0.222544 0.043963 0.056334 0.169643
SA 0.902325 SA SA 3.856437 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SA/DSC_0078_01.JPG 0.378054 0.004183 0.025176 0.033027 0.011001 0.544684 0.002877 0.000996
CE 0.724048 AN DS 1.987390 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1CE/DSC_0393_01.JPG 0.431045 0.000596 0.498844 0.000815 0.000518 0.062778 0.003099 0.002304
SC 0.768637 DS AN 3.175225 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SC/DSC_0824.JPG 0.160331 0.018563 0.568471 0.112846 0.009823 0.055096 0.064078 0.010792
AN 0.845253 AN DS 2.586229 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0180.JPG 0.615457 0.000047 0.142083 0.241407 0.000017 0.000042 0.000737 0.000210
SA 0.908373 SC NE 0.248085 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SA/DSC_0611_17063.JPG 0.218241 0.000071 0.064775 0.012937 0.074225 0.000292 0.618089 0.011370
SR 0.891919 SC SR 1.499220 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SR/DSC_0760.JPG 0.000828 0.001463 0.000153 0.000026 0.009657 0.269344 0.562699 0.155830
NE 0.620531 AN SC 1.850146 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1NE/DSC_0487.JPG 0.446808 0.000140 0.031741 0.030299 0.008183 0.000910 0.295940 0.185979
HP 0.767537 HP SA 1.257533 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1HP/DSC_0637_01.JPG 0.087910 0.014360 0.107536 0.499400 0.004214 0.126162 0.075829 0.084589
SC 0.669352 DS AN 0.958104 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SC/DSC_0688_01.JPG 0.245633 0.000729 0.435346 0.059981 0.048608 0.002553 0.094399 0.112752
HP 0.976117 HP HP 6.498669 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1HP/DSC_0482.JPG 0.017243 0.000140 0.001860 0.976117 0.000105 0.001881 0.000093 0.002562
AN 0.728005 NE DS 1.375055 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1AN/DSC_0333_01.JPG 0.186204 0.009623 0.158406 0.020032 0.317663 0.083074 0.186312 0.038686
AN 0.714501 AN AN 1.920853 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2AN/DSC_0645.JPG 0.301391 0.001996 0.284949 0.008855 0.001223 0.189364 0.190468 0.021754
SC 0.781904 SC SC 4.372427 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0951.JPG 0.130286 0.003162 0.016889 0.003109 0.000216 0.005067 0.781904 0.059367
CE 0.999876 CE CE 6.891470 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1CE/DSC_0892.JPG 0.000006 0.999876 0.000001 0.000019 0.000012 0.000061 0.000010 0.000015
SC 0.637586 AN DS 3.080231 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SC/DSC_0324.JPG 0.312669 0.008585 0.392348 0.190712 0.000702 0.010795 0.076522 0.007667
SR 0.559783 SC SR 1.880031 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SR/DSC_0969.JPG 0.017990 0.000989 0.002237 0.005863 0.161003 0.185776 0.387541 0.238601
SC 0.852866 AN NE 1.710197 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SC/DSC_0212.JPG 0.400737 0.000522 0.006107 0.000441 0.260260 0.086659 0.141587 0.103687
HP 0.767684 AN SC 0.022862 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2HP/DSC_0881.JPG 0.480826 0.050983 0.028431 0.324427 0.001531 0.010520 0.102322 0.000959
SA 0.683790 SC SC 2.962898 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SA/DSC_0054.JPG 0.181799 0.000987 0.037522 0.008557 0.013741 0.016128 0.380368 0.360899
DS 0.863452 DS AN 2.294787 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1DS/DSC_0362_01.JPG 0.177008 0.001294 0.744551 0.003746 0.000864 0.067429 0.003341 0.001766
NE 0.921010 SA NE 2.334148 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1NE/DSC_0402.JPG 0.007636 0.034891 0.002468 0.004014 0.140099 0.805544 0.003398 0.001950
SC 0.853408 DS AN 0.295666 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1SC/DSC_0458.JPG 0.072946 0.037063 0.254678 0.239818 0.000838 0.063046 0.095299 0.236311
CE 0.999487 CE CE 6.880413 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3CE/DSC_0895.JPG 0.000002 0.999487 0.000001 0.000021 0.000059 0.000415 0.000001 0.000015
HP 0.989179 HP HP 3.841928 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2HP/DSC_0327.JPG 0.125214 0.000443 0.001618 0.870006 0.000335 0.000525 0.000323 0.001536
AN 0.804329 HP AN 0.024150 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2AN/DSC_0812.JPG 0.179791 0.028396 0.156918 0.386077 0.023291 0.111747 0.107252 0.006527
HP 0.664372 AN DS 1.703744 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1HP/DSC_0135.JPG 0.343040 0.003880 0.210861 0.368303 0.003104 0.016921 0.021843 0.032049
DS 0.832016 DS DS 6.643018 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4DS/DSC_0858.JPG 0.101299 0.025835 0.832016 0.024370 0.002127 0.008955 0.002716 0.002682
HP 0.961020 HP DS 0.714660 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0308.JPG 0.040889 0.002593 0.323280 0.626008 0.000067 0.000909 0.001134 0.005120
SR 0.813337 DS SR 2.969102 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SR/DSC_0107.JPG 0.025167 0.018846 0.591977 0.030672 0.006697 0.064119 0.062140 0.200383
SC 0.686677 AN HP 1.568362 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SC/DSC_0105_01.JPG 0.366689 0.056733 0.077813 0.243006 0.048278 0.131483 0.051375 0.024621
HP 0.949888 HP HP 3.994538 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1HP/DSC_0951.JPG 0.024708 0.000206 0.397377 0.572214 0.000065 0.001757 0.001849 0.001823
SC 0.477525 SA DS 2.322231 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0487.JPG 0.090874 0.005846 0.323162 0.001470 0.048751 0.208199 0.313830 0.007867
SR 0.867270 SC DS -0.310296 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SR/DSC_0658_17110.JPG 0.306015 0.000106 0.136804 0.000374 0.000341 0.000326 0.555952 0.000082
AN 0.753333 DS AN 0.144394 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0658.JPG 0.149958 0.056707 0.434145 0.061210 0.008122 0.057782 0.163612 0.068464
CE 0.446692 CE CE 2.957174 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3CE/DSC_0039_01.JPG 0.235699 0.196174 0.136393 0.086649 0.011237 0.013978 0.156365 0.163504
SA 0.947420 SA SA 5.048453 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SA/DSC_0923.JPG 0.131467 0.000506 0.023936 0.001123 0.003915 0.837902 0.000826 0.000325
NE 0.830391 DS SR 0.817984 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1NE/DSC_0721.JPG 0.017763 0.011638 0.406585 0.087692 0.027776 0.245240 0.009514 0.193792
SR 0.980158 SR AN 1.181121 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SR/DSC_0111.JPG 0.075634 0.000085 0.000505 0.001495 0.002331 0.001029 0.304639 0.614283
SR 0.413036 SR SC 1.224880 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SR/DSC_0312.JPG 0.098435 0.009482 0.103733 0.033567 0.232388 0.125483 0.164581 0.232330
SC 0.831515 NE SA 0.228158 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SC/DSC_0931.JPG 0.043213 0.001490 0.001306 0.001101 0.414779 0.071639 0.339178 0.127295
CE 0.900302 CE CE 6.543673 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0240_01.JPG 0.027365 0.900302 0.020134 0.009712 0.001237 0.001522 0.038637 0.001092
AN 0.759044 SC AN 1.633057 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3AN/DSC_0676_17128.JPG 0.440626 0.000109 0.004414 0.000062 0.000167 0.009526 0.544952 0.000143
SR 0.419500 SR SR 2.893405 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0455.JPG 0.107969 0.002578 0.078993 0.120507 0.085507 0.258171 0.096192 0.250084
HP 0.919228 HP HP 5.240189 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0305.JPG 0.022683 0.111214 0.148830 0.690628 0.000371 0.002903 0.000352 0.023019
NE 0.953231 NE NE 2.687508 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7NE/DSC_0286.JPG 0.082297 0.000394 0.011498 0.006902 0.452484 0.021179 0.085480 0.339765
SR 0.640254 AN DS 1.398535 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3SR/DSC_0448.JPG 0.199875 0.000456 0.219115 0.044529 0.000893 0.001156 0.297710 0.236264
CE 0.829023 SC SC 5.293662 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1CE/DSC_0891.JPG 0.057299 0.005323 0.116870 0.006914 0.007796 0.043730 0.629627 0.132440
SA 0.674045 DS NE 0.978612 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1SA/DSC_0426.JPG 0.050007 0.010682 0.406338 0.164377 0.052778 0.249132 0.001577 0.065108
AN 0.770672 SA HP 2.205359 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0226.JPG 0.043231 0.067335 0.079990 0.179886 0.158357 0.427334 0.001469 0.042398
SA 0.827174 SA SC 0.326679 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SA/DSC_0604_01.JPG 0.045699 0.002648 0.001145 0.000313 0.247984 0.563751 0.065959 0.072501
CE 0.761559 CE SR 0.003505 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2CE/DSC_0244.JPG 0.039407 0.320694 0.174621 0.327896 0.000691 0.014600 0.007376 0.114715
AN 0.655463 SC DS -0.047369 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4AN/DSC_0011_01.JPG 0.016226 0.001064 0.126769 0.017495 0.092562 0.002377 0.500273 0.243234
SC 0.903953 SC SC 4.300692 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SC/DSC_0172.JPG 0.052253 0.000123 0.333462 0.014743 0.000122 0.000202 0.543913 0.055181
SC 0.760075 AN AN 1.943942 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SC/DSC_0424.JPG 0.306732 0.014870 0.193004 0.087950 0.092052 0.015937 0.197330 0.092126
CE 0.925388 CE CE 6.050974 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5CE/DSC_0578_01.JPG 0.000188 0.851094 0.000209 0.000087 0.014175 0.128209 0.003544 0.002494
NE 0.830075 NE NE 5.578882 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3NE/DSC_0379.JPG 0.011277 0.001432 0.004074 0.146339 0.683528 0.121769 0.001434 0.030147
NE 0.723600 HP AN 2.301301 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1NE/DSC_0217.JPG 0.232180 0.027553 0.059276 0.517959 0.002944 0.014206 0.105914 0.039968
HP 0.837840 NE HP -0.150041 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0250.JPG 0.036608 0.001692 0.008551 0.070057 0.486598 0.011981 0.240222 0.144291
NE 0.649963 SC HP 1.919735 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1NE/DSC_0056.JPG 0.025507 0.003838 0.135691 0.286768 0.194181 0.045146 0.288723 0.020146
HP 0.894287 DS AN 0.909009 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0429.JPG 0.306260 0.000336 0.415272 0.213467 0.000203 0.003592 0.054740 0.006130
DS 0.764219 DS SA 2.466245 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2DS/DSC_0209.JPG 0.041956 0.047095 0.669729 0.033709 0.002349 0.083368 0.071734 0.050061
SC 0.582202 DS SC 2.367459 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SC/DSC_0101.JPG 0.099012 0.002724 0.282646 0.048636 0.001328 0.004358 0.455889 0.105407
HP 0.855703 SR DS -3.195579 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2HP/DSC_0494.JPG 0.034731 0.001222 0.113105 0.213118 0.153586 0.028183 0.035657 0.420399
SA 0.610409 DS SR 1.839100 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SA/DSC_0437_01.JPG 0.016428 0.014926 0.183502 0.189114 0.057411 0.033426 0.203440 0.301753
SR 0.786223 SR NE 3.289072 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SR/DSC_0634_01.JPG 0.002756 0.000170 0.000118 0.000517 0.371293 0.007565 0.126657 0.490925
SR 0.945965 DS SA 1.107934 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SR/DSC_0124.JPG 0.016366 0.018947 0.709632 0.008561 0.033310 0.165479 0.002462 0.045242
SA 0.875874 CE CE 5.222208 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SA/DSC_0891.JPG 0.058191 0.599788 0.006848 0.000228 0.002784 0.205909 0.125517 0.000735
AN 0.777433 DS DS 3.453613 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1AN/DSC_0812_01.JPG 0.109021 0.005116 0.473771 0.391947 0.000073 0.001120 0.004274 0.014677
SC 0.588924 AN DS 0.028780 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SC/DSC_0463_01.JPG 0.184032 0.038869 0.200286 0.146532 0.028792 0.180227 0.090885 0.130377
SR 0.578908 HP NE 1.451220 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SR/DSC_0827.JPG 0.131005 0.249272 0.041784 0.250505 0.185433 0.069712 0.046834 0.025455
HP 0.990528 HP HP 4.862550 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4HP/DSC_0798.JPG 0.006205 0.000026 0.000109 0.885187 0.011075 0.000072 0.000095 0.097232
SA 0.838218 HP DS 0.152772 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SA/DSC_0272.JPG 0.175547 0.008972 0.291754 0.395384 0.001344 0.027010 0.086254 0.013736
SA 0.916966 DS DS 2.671787 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SA/DSC_0597.JPG 0.026341 0.105647 0.467362 0.028622 0.020232 0.201795 0.020282 0.129719
CE 0.904746 DS SA 1.365061 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1CE/DSC_0376.JPG 0.014647 0.152502 0.358087 0.252067 0.065287 0.155718 0.001040 0.000651
CE 0.818739 CE HP 0.270478 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2CE/DSC_0709.JPG 0.082194 0.487210 0.218511 0.154082 0.005248 0.035214 0.011145 0.006397
NE 0.973266 DS DS 4.424433 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2NE/DSC_0556.JPG 0.038721 0.056938 0.486961 0.055783 0.008667 0.147690 0.013844 0.191396
HP 0.946886 DS SA 2.729068 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8HP/DSC_0810.JPG 0.022197 0.014856 0.717445 0.017885 0.004687 0.195082 0.022325 0.005523
CE 0.813435 HP DS -1.013240 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4CE/DSC_0534.JPG 0.047555 0.005784 0.175679 0.472525 0.027846 0.095390 0.014407 0.160813
SC 0.909762 DS DS 2.746683 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SC/DSC_0839_01.JPG 0.252674 0.003354 0.465213 0.017924 0.000210 0.000972 0.243868 0.015785
DS 0.758043 AN SC 1.509183 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1DS/DSC_0376.JPG 0.486364 0.004812 0.247785 0.004564 0.001408 0.003682 0.237108 0.014277
AN 0.885114 DS AN 2.995983 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1AN/DSC_0845.JPG 0.210059 0.001242 0.641316 0.121379 0.000589 0.001699 0.021087 0.002629
AN 0.788366 SA NE -0.866451 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0895.JPG 0.012054 0.003406 0.000207 0.002237 0.262146 0.683838 0.020769 0.015343
SC 0.754972 SC SR 2.115327 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SC/DSC_0347.JPG 0.086160 0.026555 0.054324 0.005397 0.000678 0.015370 0.489695 0.321821
AN 0.852783 AN DS 1.250737 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1AN/DSC_0508_01.JPG 0.619528 0.000062 0.377250 0.000259 0.000022 0.000201 0.002569 0.000109
DS 0.732143 DS SR 1.464252 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2DS/DSC_0192.JPG 0.180348 0.034181 0.552118 0.021224 0.001941 0.014740 0.065658 0.129791
SR 0.819726 SC AN 1.628794 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SR/DSC_0540.JPG 0.345018 0.000278 0.011303 0.114249 0.005525 0.003260 0.405111 0.115257
SR 0.880357 SR SR 4.261220 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SR/DSC_0126.JPG 0.149214 0.000159 0.001262 0.005409 0.004231 0.000520 0.084033 0.755171
SC 0.763227 CE AN 0.424377 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SC/DSC_0776.JPG 0.213265 0.331626 0.365035 0.019324 0.001363 0.009716 0.054461 0.005210
CE 0.903600 CE CE 6.475988 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2CE/DSC_0901_01.JPG 0.021893 0.777281 0.003192 0.009164 0.025940 0.146132 0.000356 0.016042
SC 0.762859 DS DS 2.639613 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1SC/DSC_0436_01.JPG 0.307940 0.001092 0.531711 0.000869 0.005781 0.132016 0.008044 0.012548
DS 0.914917 DS DS 6.096014 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1DS/DSC_0697_01.JPG 0.165831 0.000054 0.806809 0.001081 0.000035 0.002659 0.023269 0.000263
CE 0.758297 SA CE 1.731162 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1CE/DSC_0396.JPG 0.004410 0.252215 0.180854 0.005868 0.043845 0.492545 0.014525 0.005738
CE 0.997302 CE CE 6.834762 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3CE/DSC_0581_17033.JPG 0.000029 0.997302 0.000067 0.000002 0.000012 0.000029 0.002557 0.000002
NE 0.729030 AN AN 3.121454 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3NE/DSC_0193_01.JPG 0.480133 0.006558 0.014474 0.159008 0.177647 0.034867 0.036470 0.090842
CE 0.998848 CE CE 6.886636 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0246_01.JPG 0.000038 0.998848 0.000671 0.000017 0.000003 0.000125 0.000285 0.000012
HP 0.919460 HP HP 6.269209 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2HP/DSC_0950.JPG 0.062288 0.000762 0.008557 0.846143 0.000489 0.001236 0.001939 0.078587
SA 0.877552 DS SC -0.798605 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SA/DSC_0076_01.JPG 0.301438 0.006682 0.527530 0.024418 0.003277 0.013719 0.122046 0.000890
AN 0.934933 SA NE 0.895263 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6AN/DSC_0370.JPG 0.067128 0.001268 0.090610 0.001414 0.155605 0.565168 0.068759 0.050049
AN 0.880351 DS DS 4.424232 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1AN/DSC_0675_01.JPG 0.216460 0.025048 0.595983 0.007154 0.000496 0.007919 0.146796 0.000143
HP 0.721811 HP AN 1.872791 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1HP/DSC_0035.JPG 0.206732 0.002732 0.151973 0.514512 0.000498 0.011987 0.031326 0.080240
