CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
NE 0.838472 SC AN -0.343721 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3NE/DSC_0553_17005.JPG 0.161089 0.000268 0.120618 0.000243 0.060475 0.050637 0.606246 0.000423
HP 0.968060 AN AN 4.449995 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2HP/DSC_0884.JPG 0.640853 0.003368 0.185545 0.018056 0.000480 0.000315 0.150380 0.001003
DS 0.586687 DS DS 2.847550 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3DS/DSC_0709_17161.JPG 0.073869 0.023384 0.331577 0.032398 0.021851 0.131775 0.277628 0.107518
AN 0.822212 AN AN 4.232399 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0196.JPG 0.521238 0.000235 0.038197 0.361309 0.000081 0.000050 0.075366 0.003524
CE 0.996548 CE CE 6.692144 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1CE/DSC_0886.JPG 0.000021 0.996548 0.000071 0.000043 0.000003 0.003129 0.000058 0.000126
SA 0.847782 CE DS 0.868804 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SA/DSC_0942_01.JPG 0.004705 0.249831 0.158562 0.272655 0.013213 0.019961 0.045861 0.235212
DS 0.580502 DS DS 3.430061 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4DS/DSC_0670.JPG 0.227843 0.001548 0.340796 0.322664 0.000340 0.018244 0.005043 0.083521
SC 0.585379 AN SC 2.875094 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SC/DSC_0616.JPG 0.341420 0.003416 0.055429 0.003858 0.028138 0.002105 0.482981 0.082653
CE 0.784996 AN AN 3.524891 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1CE/DSC_0898.JPG 0.529448 0.012894 0.311291 0.011606 0.000660 0.020659 0.101912 0.011530
AN 0.789119 SA SA 5.192241 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3AN/DSC_0505.JPG 0.058563 0.003112 0.275866 0.005745 0.011785 0.592977 0.048441 0.003511
SC 0.839394 NE AN 0.479990 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0938.JPG 0.144569 0.005493 0.091874 0.259449 0.365303 0.012805 0.051018 0.069489
SA 0.882441 AN DS 1.881057 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SA/DSC_0914.JPG 0.512020 0.001620 0.267554 0.015665 0.001024 0.171628 0.009438 0.021050
HP 0.923975 DS DS 4.018934 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1HP/DSC_0464_01.JPG 0.147416 0.002594 0.831865 0.001945 0.000032 0.011360 0.004343 0.000444
SR 0.911271 SR SR 4.300192 3.456649 3.456649 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SR/DSC_0621.JPG 0.108694 0.000048 0.000522 0.018591 0.006292 0.000724 0.030873 0.834257
NE 0.631623 SA SR 0.649037 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2NE/DSC_0409.JPG 0.003825 0.006959 0.011936 0.147596 0.111013 0.428375 0.014284 0.276012
SR 0.919772 SR SR 6.073185 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SR/DSC_0429.JPG 0.012518 0.000004 0.000020 0.033580 0.000042 0.000001 0.034063 0.919772
HP 0.963491 HP HP 3.744398 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1HP/DSC_0815.JPG 0.193365 0.000084 0.089964 0.712331 0.000785 0.000725 0.000716 0.002030
CE 0.846437 HP CE -0.879848 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2CE/DSC_0547.JPG 0.010770 0.158489 0.171961 0.520423 0.130186 0.005516 0.000104 0.002551
DS 0.699477 SC DS 0.394486 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1DS/DSC_0027.JPG 0.249435 0.002698 0.103504 0.040294 0.067118 0.145240 0.319316 0.072396
DS 0.863807 DS DS 2.541225 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2DS/DSC_0017_01.JPG 0.228212 0.163831 0.514626 0.074239 0.000940 0.015470 0.000930 0.001753
AN 0.818074 SC DS 1.943547 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2AN/DSC_0986.JPG 0.105714 0.001536 0.123399 0.004651 0.098285 0.090505 0.553306 0.022604
DS 0.816380 AN DS 0.880969 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1DS/DSC_0868.JPG 0.258293 0.002663 0.213188 0.029704 0.058501 0.130977 0.146172 0.160501
NE 0.540059 SA SA 3.445566 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1NE/DSC_0328.JPG 0.175490 0.201253 0.022341 0.053490 0.040801 0.252905 0.200248 0.053471
SA 0.865032 SA SA 5.797934 3.456649 3.456649 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SA/DSC_0757.JPG 0.066750 0.027734 0.098889 0.013419 0.002369 0.756486 0.032477 0.001875
DS 0.721385 DS DS 3.183469 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1DS/DSC_0862.JPG 0.277370 0.003877 0.387757 0.001172 0.000254 0.212490 0.115104 0.001975
NE 0.783151 SR SR 3.002076 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1NE/DSC_0871.JPG 0.062428 0.002363 0.017660 0.108883 0.101280 0.095298 0.197357 0.414731
HP 0.823958 DS SA 1.308398 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4HP/DSC_0606.JPG 0.011368 0.003778 0.543242 0.345814 0.000054 0.089761 0.000320 0.005663
DS 0.697816 AN DS 0.372563 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2DS/DSC_0990.JPG 0.460851 0.011501 0.158255 0.004494 0.000467 0.000376 0.357634 0.006421
SA 0.708271 DS HP 3.050239 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SA/DSC_0093_01.JPG 0.142546 0.001477 0.216580 0.363172 0.004754 0.010976 0.001322 0.259172
SR 0.815577 HP AN 0.017382 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2SR/DSC_0614.JPG 0.166482 0.143455 0.177492 0.371843 0.000856 0.008536 0.096528 0.034807
CE 0.994021 CE CE 6.645119 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1CE/DSC_0881.JPG 0.000366 0.994021 0.000215 0.004245 0.000453 0.000364 0.000189 0.000148
SR 0.779657 AN AN 2.966951 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SR/DSC_0798.JPG 0.344023 0.001385 0.107638 0.024764 0.006299 0.328543 0.179647 0.007702
DS 0.698381 DS SC 2.229311 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1DS/DSC_0201_01.JPG 0.056748 0.000242 0.373347 0.076820 0.000398 0.006055 0.482265 0.004125
DS 0.867695 DS DS 6.726938 3.456649 3.456649 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0046.JPG 0.180259 0.001289 0.746194 0.006418 0.001477 0.052870 0.010839 0.000653
SA 0.838240 SC AN 0.723122 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SA/DSC_0543.JPG 0.067707 0.000285 0.006212 0.000413 0.005222 0.039822 0.838240 0.042099
AN 0.828319 AN DS 3.444474 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4AN/DSC_0636.JPG 0.483788 0.003115 0.364830 0.115128 0.000451 0.015600 0.012027 0.005062
SC 0.906989 SC SR 1.985329 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SC/DSC_0619.JPG 0.003827 0.000020 0.003927 0.000048 0.002974 0.000238 0.732440 0.256524
HP 0.549636 AN SC 0.901175 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1HP/DSC_0386.JPG 0.285580 0.051987 0.029812 0.063498 0.021496 0.112077 0.110242 0.325306
SC 0.732167 AN SR 1.945282 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SC/DSC_0978.JPG 0.332967 0.071357 0.132257 0.007200 0.015760 0.188601 0.127724 0.124134
SR 0.850594 AN DS 3.422982 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SR/DSC_0944.JPG 0.586017 0.000147 0.294567 0.009514 0.000100 0.000103 0.107718 0.001834
SR 0.822404 AN CE 1.304050 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5SR/DSC_0533_01.JPG 0.378699 0.129082 0.121677 0.294268 0.000710 0.003784 0.034741 0.037040
HP 0.983073 HP HP 2.790288 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4HP/DSC_0808_01.JPG 0.090673 0.000045 0.161040 0.656207 0.000044 0.000094 0.001048 0.090849
SR 0.638872 DS SR 1.739190 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0805_01.JPG 0.111378 0.001088 0.288125 0.061384 0.000547 0.000547 0.306682 0.230250
CE 0.971628 DS DS 3.534329 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1CE/DSC_0511.JPG 0.270582 0.019593 0.496844 0.205815 0.001189 0.001079 0.003200 0.001697
DS 0.735120 DS DS 2.722125 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2DS/DSC_0363_01.JPG 0.254072 0.002332 0.404986 0.000344 0.000160 0.255261 0.080770 0.002075
CE 0.953324 CE CE 6.489450 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3CE/DSC_0085.JPG 0.000257 0.953324 0.001851 0.029165 0.003161 0.002831 0.000046 0.009364
DS 0.700636 AN HP 2.360719 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1DS/DSC_0691_01.JPG 0.448860 0.003668 0.177234 0.300363 0.022975 0.037483 0.001900 0.007517
HP 0.862009 SR SR 4.738521 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0239.JPG 0.055053 0.000235 0.013570 0.017883 0.017613 0.023846 0.194133 0.677667
DS 0.996794 DS DS 5.853780 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3DS/DSC_0166_01.JPG 0.144876 0.067514 0.619415 0.075657 0.000163 0.006232 0.085431 0.000712
SA 0.969928 SA SA 3.617668 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SA/DSC_0938.JPG 0.000083 0.000106 0.000047 0.000021 0.372217 0.606104 0.005464 0.015958
CE 0.766493 DS HP 0.164804 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2CE/DSC_0557.JPG 0.023300 0.277663 0.480174 0.169496 0.018742 0.018798 0.000109 0.011717
DS 0.776829 DS HP 0.446631 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1DS/DSC_0674_01.JPG 0.055219 0.008333 0.411340 0.232286 0.000669 0.001293 0.262458 0.028401
SR 0.820468 SA DS 2.188997 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SR/DSC_0276_01.JPG 0.030207 0.023544 0.069345 0.011985 0.092809 0.745468 0.007522 0.019121
HP 0.988531 HP HP 5.470663 3.456649 3.456649 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2HP/DSC_0133.JPG 0.010322 0.000042 0.004539 0.897281 0.000087 0.000019 0.000010 0.087699
SR 0.840212 SC AN 1.104231 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SR/DSC_0253_01.JPG 0.162478 0.000957 0.210198 0.005669 0.014224 0.037028 0.438215 0.131231
DS 0.731947 AN AN 2.821119 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1DS/DSC_0688_01.JPG 0.507173 0.001305 0.058313 0.233100 0.000634 0.010815 0.011909 0.176752
SA 0.817257 SC DS -0.334786 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1SA/DSC_0107.JPG 0.040882 0.008378 0.137328 0.131755 0.025704 0.231740 0.296672 0.127542
SR 0.754603 HP SR 3.504855 3.456649 3.456649 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SR/DSC_0602_01.JPG 0.062828 0.000960 0.005485 0.222191 0.046306 0.014723 0.293180 0.354327
AN 0.958205 AN DS -1.940978 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1AN/DSC_0172_01.JPG 0.343842 0.002395 0.102216 0.183327 0.191548 0.003568 0.040936 0.132167
CE 0.933561 SA CE 2.491591 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1CE/DSC_0406.JPG 0.000665 0.158271 0.003697 0.032603 0.003221 0.801007 0.000039 0.000498
NE 0.996324 NE NE 6.693779 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2NE/DSC_0710.JPG 0.000001 0.000068 0.000003 0.000030 0.996324 0.003542 0.000001 0.000032
HP 0.918011 HP HP 3.876378 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2HP/DSC_0970_01.JPG 0.285934 0.000310 0.137568 0.528595 0.000490 0.000344 0.004819 0.041940
NE 0.847309 SR SR 3.484945 3.456649 3.456649 0 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1NE/DSC_0053.JPG 0.102316 0.001226 0.036956 0.034893 0.003950 0.012037 0.145654 0.662970
SA 0.784933 AN DS 0.147032 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SA/DSC_0594_17046.JPG 0.471133 0.005953 0.212247 0.000809 0.000105 0.004749 0.304951 0.000053
SR 0.825271 SR SR 7.087571 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1SR/DSC_0366.JPG 0.251390 0.008661 0.013998 0.038377 0.000428 0.041559 0.055766 0.589820
SR 0.596981 AN SC 0.756978 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SR/DSC_0305.JPG 0.177509 0.002020 0.006797 0.033207 0.112094 0.370364 0.155827 0.142182
DS 0.695800 DS SR 2.148543 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5DS/DSC_0716_01.JPG 0.150131 0.000618 0.350996 0.237670 0.003423 0.004619 0.017772 0.234772
SC 0.813456 DS DS 6.556767 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SC/DSC_0291.JPG 0.042916 0.001256 0.727374 0.067681 0.016468 0.010208 0.023570 0.110526
SA 0.663973 HP SR 0.503101 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3SA/DSC_0065.JPG 0.269584 0.015057 0.096604 0.339872 0.091252 0.030402 0.003915 0.153315
NE 0.940594 DS DS 3.633316 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8NE/DSC_0766.JPG 0.153384 0.076920 0.500716 0.161899 0.004279 0.027492 0.071686 0.003624
CE 0.649436 DS DS 5.841173 3.456649 3.456649 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4CE/DSC_0211_01.JPG 0.138379 0.203955 0.396304 0.236438 0.000667 0.010410 0.008688 0.005158
CE 0.790861 AN HP 0.270398 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2CE/DSC_0707.JPG 0.302572 0.076702 0.205740 0.164465 0.022313 0.136149 0.058343 0.033716
SC 0.859108 SC SC 3.990595 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SC/DSC_0103.JPG 0.024951 0.000347 0.179557 0.004297 0.000349 0.108417 0.552754 0.129329
HP 0.771472 DS HP 0.828930 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1HP/DSC_0620_01.JPG 0.227615 0.000900 0.411150 0.305866 0.000252 0.003338 0.037611 0.013268
AN 0.971584 AN AN 3.792541 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3AN/DSC_0330_01.JPG 0.708133 0.008646 0.007923 0.039223 0.198501 0.034905 0.000658 0.002010
SC 0.892472 SC SC 3.128413 3.456649 3.456649 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SC/DSC_0804.JPG 0.107769 0.005825 0.101750 0.000261 0.000513 0.000456 0.480890 0.302536
CE 0.997710 CE CE 6.746972 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0244_01.JPG 0.000411 0.997710 0.000060 0.001084 0.000343 0.000283 0.000058 0.000051
SA 0.738650 SC SA 1.513012 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0942.JPG 0.295965 0.000970 0.009808 0.000241 0.010875 0.341021 0.339116 0.002003
SC 0.978543 SC SC 6.392775 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SC/DSC_0619_17071.JPG 0.001190 0.000030 0.000197 0.000085 0.000672 0.000290 0.978543 0.018994
SA 0.947899 DS AN 2.235537 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SA/DSC_0062_01.JPG 0.164273 0.147113 0.546020 0.102612 0.000055 0.005678 0.033100 0.001148
SA 0.786810 SA SA 4.556481 3.456649 3.456649 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SA/DSC_0753.JPG 0.003762 0.459260 0.051814 0.000611 0.000687 0.482847 0.000236 0.000783
SC 0.841743 SR DS 1.736108 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0160_01.JPG 0.019491 0.000618 0.108875 0.042908 0.003596 0.031623 0.071270 0.721619
HP 0.872287 DS DS 4.105559 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0487.JPG 0.289666 0.002049 0.651599 0.027949 0.000098 0.002112 0.025153 0.001374
DS 0.880408 DS DS 4.069934 3.456649 3.456649 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4DS/DSC_0332_01.JPG 0.123981 0.000243 0.686325 0.000541 0.000150 0.167354 0.021132 0.000273
CE 0.767153 DS CE -0.304388 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3CE/DSC_0043_01.JPG 0.225854 0.154852 0.335603 0.255945 0.000569 0.006056 0.013997 0.007123
SC 0.970679 SC SC 6.234080 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SC/DSC_0616_17068.JPG 0.000632 0.000002 0.000050 0.000006 0.000011 0.000027 0.970679 0.028592
NE 0.811312 SA SA 2.974658 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6NE/DSC_0242.JPG 0.095582 0.122757 0.046184 0.006829 0.139872 0.574967 0.011782 0.002026
SA 0.718932 SC SA 1.874461 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0938.JPG 0.113858 0.000473 0.002083 0.000046 0.021457 0.192584 0.664949 0.004551
SR 0.480993 SC SC 3.316379 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SR/DSC_0262_01.JPG 0.226597 0.002927 0.240070 0.071004 0.106562 0.009389 0.174749 0.168701
AN 0.629901 HP HP 5.132076 3.456649 3.456649 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2AN/DSC_0812.JPG 0.273293 0.026687 0.246605 0.393346 0.007391 0.037899 0.003732 0.011046
HP 0.578970 DS SR 3.323859 3.456649 3.456649 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1HP/DSC_0146.JPG 0.116708 0.001950 0.214377 0.224076 0.040074 0.000544 0.140919 0.261353
NE 0.795978 SA DS 1.635316 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0879.JPG 0.223611 0.001386 0.220769 0.009795 0.050898 0.477433 0.012883 0.003225
CE 0.651552 SR CE -1.454533 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4CE/DSC_0915_01.JPG 0.009115 0.236249 0.008968 0.313090 0.002293 0.020152 0.003299 0.406834
AN 0.946951 SC SC 3.924941 3.456649 3.456649 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3AN/DSC_0693_17145.JPG 0.162473 0.000023 0.002495 0.000033 0.000175 0.002649 0.831241 0.000911
HP 0.945464 DS AN 2.577349 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1HP/DSC_0454_01.JPG 0.168143 0.000589 0.815435 0.000691 0.000055 0.005471 0.008655 0.000960
SC 0.971215 SC SC 6.353235 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3SC/DSC_0629_17081.JPG 0.006401 0.000002 0.000266 0.000001 0.000003 0.000004 0.971215 0.022108
NE 0.956032 SR SR 4.618340 3.456649 3.456649 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1NE/DSC_0049_01.JPG 0.106303 0.000110 0.004786 0.002972 0.020887 0.000174 0.029381 0.835386
AN 0.750469 DS AN 0.827136 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1AN/DSC_0492.JPG 0.260766 0.001349 0.393553 0.214132 0.000210 0.016725 0.002407 0.110858
AN 0.882029 DS AN 0.064942 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0153_01.JPG 0.156137 0.133611 0.524758 0.152308 0.000024 0.004342 0.028494 0.000326
SR 0.625431 DS AN 2.272305 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3SR/DSC_0115_01.JPG 0.302598 0.038864 0.462000 0.025708 0.006584 0.120571 0.031327 0.012348
SA 0.767352 HP HP 3.096722 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0057.JPG 0.091869 0.094291 0.072926 0.404882 0.000624 0.145604 0.127805 0.061998
NE 0.918896 NE SA 1.376551 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2NE/DSC_0227.JPG 0.053351 0.016966 0.024219 0.009968 0.657013 0.232968 0.002709 0.002806
CE 0.786483 AN HP 2.052204 3.456649 3.456649 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1CE/DSC_0505.JPG 0.476447 0.001992 0.203726 0.223955 0.000756 0.003689 0.078833 0.010602
SA 0.981048 SA SA 6.410582 3.456649 3.456649 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SA/DSC_0437.JPG 0.006426 0.000657 0.006357 0.003129 0.002201 0.981048 0.000039 0.000144
SA 0.749962 SC SR 0.971537 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SA/DSC_0403.JPG 0.021690 0.016287 0.017943 0.010864 0.288194 0.086983 0.361725 0.196314
AN 0.829732 AN SA 1.837407 3.456649 3.456649 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1AN/DSC_0664_01.JPG 0.608503 0.007243 0.112604 0.036322 0.000541 0.122984 0.009061 0.102741
AN 0.812735 SA AN -0.335132 3.456649 3.456649 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0216.JPG 0.108052 0.009113 0.016201 0.044675 0.108493 0.702740 0.000185 0.010540
DS 0.924286 DS NE 1.019577 3.456649 3.456649 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1DS/DSC_0353_01.JPG 0.010096 0.022437 0.549704 0.020457 0.183489 0.199082 0.009487 0.005248
