CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S11 0.966783 S11 S11 6.775022 4.143308 1.753967 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0278.JPG 0.000140 0.003625 0.966783 0.000140 0.000619 0.000478 0.000279 0.000658 0.000198 0.000122 0.000136 0.000581 0.000354 0.000160 0.021767 0.000236 0.001192 0.000417 0.000379 0.001199 0.000537
S11 0.809116 S11 S11 6.591656 4.143308 1.758807 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0279.JPG 0.002213 0.040213 0.809116 0.000614 0.007731 0.025341 0.000945 0.002349 0.000654 0.000341 0.001934 0.003603 0.001417 0.000917 0.079723 0.001299 0.005671 0.002416 0.001497 0.004366 0.007641
S11 0.906343 S11 S11 7.667440 4.143308 1.758691 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0280.JPG 0.000457 0.007825 0.836964 0.000428 0.003727 0.002534 0.000563 0.001512 0.000392 0.000386 0.000918 0.002021 0.001124 0.000442 0.125724 0.000597 0.004550 0.000626 0.004962 0.002431 0.001817
S11 0.828786 S11 S11 6.221191 4.143308 1.744865 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0281.JPG 0.001472 0.016484 0.828786 0.000680 0.005372 0.009284 0.000849 0.001791 0.000591 0.000412 0.001326 0.002645 0.001796 0.000747 0.105045 0.001204 0.006444 0.001596 0.003234 0.004368 0.005875
S11 0.826786 S11 S11 6.845180 4.143308 1.758819 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0282.JPG 0.001803 0.005483 0.713387 0.001057 0.009366 0.009618 0.001329 0.004420 0.000909 0.000412 0.001554 0.007072 0.005735 0.000815 0.214043 0.001316 0.004146 0.003193 0.002323 0.007730 0.004290
S11 0.976391 S11 S11 5.868414 4.143308 1.764970 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0283.JPG 0.000283 0.006484 0.757609 0.000390 0.003856 0.001031 0.000545 0.001561 0.000361 0.000378 0.000745 0.001728 0.001450 0.000354 0.209038 0.000387 0.005389 0.000510 0.004150 0.002483 0.001268
S11 0.932700 S11 S11 4.977002 4.143308 1.745105 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0284.JPG 0.000498 0.010888 0.701598 0.000594 0.003988 0.001881 0.000757 0.002763 0.000538 0.000308 0.000590 0.003056 0.002430 0.000432 0.255188 0.000722 0.004367 0.001131 0.002150 0.004401 0.001724
S11 0.937883 S11 S11 4.915864 4.143308 1.743226 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0285.JPG 0.000430 0.009418 0.937883 0.000217 0.002246 0.001190 0.000525 0.001121 0.000486 0.000230 0.000465 0.002362 0.000956 0.000773 0.030473 0.000854 0.001851 0.001861 0.000677 0.003996 0.001983
S11 0.986425 S11 S11 7.317001 4.143308 1.756307 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0286.JPG 0.000059 0.000805 0.986425 0.000067 0.000282 0.000157 0.000245 0.000412 0.000133 0.000112 0.000063 0.000331 0.000173 0.000064 0.009012 0.000101 0.000529 0.000259 0.000223 0.000361 0.000187
S11 0.966327 S11 S11 7.281443 4.143308 1.749315 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0287.JPG 0.000128 0.003771 0.966327 0.000129 0.000572 0.000352 0.000288 0.000685 0.000214 0.000153 0.000125 0.000560 0.000329 0.000141 0.022557 0.000232 0.001163 0.000458 0.000415 0.000941 0.000460
S11 0.900926 S11 S11 7.134471 4.143308 1.746429 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0288.JPG 0.000791 0.031291 0.819399 0.000342 0.004907 0.004444 0.001086 0.001850 0.000498 0.000292 0.001023 0.002993 0.000947 0.000871 0.104516 0.001059 0.005415 0.000985 0.001220 0.013529 0.002541
S11 0.871129 S11 S11 5.510937 4.143308 1.717325 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0289.JPG 0.000450 0.013792 0.581356 0.000292 0.003435 0.002375 0.001129 0.001243 0.000362 0.000205 0.000408 0.001688 0.000522 0.000386 0.382166 0.000521 0.003449 0.000487 0.000769 0.003805 0.001160
S11 0.830287 S11 S11 4.494824 4.143308 1.707010 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0290.JPG 0.000726 0.010524 0.671573 0.000410 0.002699 0.002625 0.000802 0.001372 0.000505 0.000251 0.000484 0.001966 0.000804 0.000566 0.291213 0.000778 0.003451 0.000874 0.000946 0.005610 0.001821
S11 0.900379 S11 S11 5.101193 4.143308 1.732071 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0291.JPG 0.000608 0.010526 0.900379 0.000881 0.002981 0.002740 0.000620 0.001159 0.000415 0.000327 0.001204 0.002668 0.001157 0.000667 0.059499 0.001063 0.006044 0.000914 0.001674 0.002089 0.002384
S11 0.949437 S11 S11 7.001553 4.143308 1.762849 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0292.JPG 0.000510 0.003171 0.949437 0.001250 0.001019 0.000832 0.000471 0.000773 0.000354 0.000373 0.000659 0.000910 0.000852 0.000353 0.022695 0.000451 0.006468 0.000436 0.006700 0.001494 0.000790
S11 0.946823 S11 S11 6.739447 4.143308 1.765459 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0293.JPG 0.000441 0.008418 0.946823 0.001007 0.001165 0.001303 0.000533 0.000695 0.000302 0.000247 0.000434 0.000998 0.000658 0.000362 0.025388 0.000584 0.005160 0.000387 0.001803 0.001751 0.001541
S11 0.822400 S11 S11 6.492705 4.143308 1.707711 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0294.JPG 0.004934 0.003138 0.711977 0.000790 0.015097 0.013768 0.000868 0.003263 0.000755 0.000258 0.001744 0.003767 0.003785 0.000834 0.215082 0.001600 0.002288 0.004813 0.000975 0.003573 0.006691
S11 0.933776 S11 S11 6.034968 4.143308 1.720036 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0295.JPG 0.000997 0.002354 0.628638 0.000452 0.004128 0.006592 0.000454 0.002033 0.000373 0.000170 0.000491 0.001945 0.000821 0.000383 0.342100 0.000671 0.001384 0.000914 0.000537 0.002807 0.001754
S11 0.858331 S11 S11 4.027484 4.143308 1.657240 1 0 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0296.JPG 0.002274 0.007996 0.673342 0.000964 0.005309 0.007791 0.000670 0.001935 0.000610 0.000213 0.000660 0.002305 0.001513 0.000729 0.280038 0.001227 0.001809 0.002187 0.000582 0.003708 0.004140
S11 0.943786 S11 S11 4.887978 4.143308 1.596714 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0297.JPG 0.000468 0.036785 0.841446 0.000328 0.003040 0.001719 0.000592 0.001450 0.000527 0.000263 0.000634 0.002503 0.001270 0.000706 0.090930 0.000806 0.003612 0.001462 0.000895 0.008997 0.001566
S11 0.940526 S11 S11 5.957230 4.143308 1.616948 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0298.JPG 0.000175 0.006555 0.940526 0.000314 0.000984 0.000478 0.000563 0.000785 0.000246 0.000264 0.000157 0.000625 0.000414 0.000235 0.042818 0.000208 0.002156 0.000299 0.000637 0.001195 0.000367
S11 0.922276 S11 S11 7.174570 4.143308 1.624095 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0299.JPG 0.000198 0.024063 0.922276 0.000280 0.001065 0.000583 0.000418 0.000846 0.000267 0.000182 0.000198 0.000769 0.000415 0.000260 0.041952 0.000326 0.002613 0.000396 0.000457 0.001847 0.000587
S11 0.895079 S11 S11 7.048432 4.143308 1.624775 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0300.JPG 0.004803 0.007956 0.785815 0.000404 0.006297 0.102156 0.000708 0.001612 0.000453 0.000334 0.003092 0.001882 0.001402 0.000338 0.065557 0.000719 0.003737 0.001462 0.001346 0.001969 0.007958
S11 0.880316 S11 S11 5.821981 4.143308 1.621641 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0301.JPG 0.001790 0.007384 0.813425 0.000702 0.010429 0.026542 0.000742 0.002732 0.000567 0.000512 0.002236 0.002625 0.001731 0.000599 0.111545 0.000895 0.004628 0.001254 0.002634 0.003166 0.003862
S11 0.804279 S11 S11 6.054641 4.143308 1.614570 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0302.JPG 0.005320 0.018897 0.804279 0.000762 0.008395 0.050836 0.000760 0.002202 0.000596 0.000433 0.001953 0.002065 0.001891 0.000622 0.077760 0.001090 0.006516 0.001991 0.002035 0.003232 0.008366
S11 0.971329 S11 S11 7.104371 4.143308 1.621049 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0303.JPG 0.001911 0.004354 0.650038 0.000471 0.015939 0.003982 0.000803 0.006024 0.000719 0.000377 0.001987 0.007765 0.010186 0.000732 0.273787 0.001268 0.004229 0.004150 0.004397 0.003455 0.003426
S11 0.940376 S11 S11 4.264501 4.143308 1.593183 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0304.JPG 0.000360 0.001770 0.724643 0.000142 0.006433 0.001939 0.000509 0.005001 0.000335 0.000385 0.000938 0.004050 0.001825 0.000345 0.236641 0.000557 0.002497 0.000557 0.007327 0.002659 0.001087
S11 0.894688 S11 S11 4.988713 4.143308 1.606944 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0305.JPG 0.001025 0.014587 0.670346 0.000325 0.008684 0.002672 0.000634 0.004016 0.000560 0.000298 0.001042 0.004912 0.004531 0.000682 0.266285 0.001116 0.006292 0.002107 0.003333 0.003913 0.002641
S11 0.928344 S11 S11 4.962212 4.143308 1.616647 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0306.JPG 0.000995 0.005335 0.928344 0.000245 0.004081 0.002805 0.000680 0.001583 0.000581 0.000355 0.000663 0.003092 0.001382 0.001070 0.030210 0.001240 0.002186 0.002804 0.001624 0.006902 0.003820
S11 0.960934 S11 S11 6.864028 4.143308 1.621748 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0307.JPG 0.000158 0.000929 0.960934 0.000155 0.000773 0.000481 0.000638 0.000801 0.000271 0.000275 0.000153 0.000702 0.000444 0.000147 0.029181 0.000198 0.001090 0.000565 0.000577 0.001168 0.000357
S11 0.962817 S11 S11 6.689739 4.143308 1.620991 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0308.JPG 0.000275 0.004775 0.962817 0.000197 0.001363 0.000737 0.000545 0.001146 0.000426 0.000277 0.000240 0.001014 0.000752 0.000289 0.017017 0.000441 0.001686 0.000972 0.000821 0.003143 0.001070
S11 0.801208 S11 S11 7.272619 4.143308 1.619350 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0309.JPG 0.000639 0.027799 0.801208 0.000268 0.003191 0.002696 0.000744 0.001287 0.000393 0.000233 0.000733 0.002562 0.000710 0.000934 0.137908 0.001016 0.005260 0.000941 0.000975 0.008410 0.002095
S11 0.712187 S3 S3 6.932748 4.143308 1.645865 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0310.JPG 0.000549 0.007622 0.556467 0.000258 0.003869 0.004494 0.000470 0.001239 0.000300 0.000231 0.000470 0.001608 0.000548 0.000405 0.411019 0.000496 0.003649 0.000475 0.000917 0.003481 0.001433
S11 0.918063 S11 S3 1.751551 4.143308 1.641248 0 0 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0311.JPG 0.000835 0.024782 0.633373 0.000351 0.003415 0.004259 0.000615 0.001378 0.000442 0.000256 0.000534 0.002040 0.000757 0.000606 0.309224 0.000827 0.004974 0.000880 0.001133 0.007031 0.002288
S11 0.898231 S11 S11 3.590112 4.143308 1.616699 1 0 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0312.JPG 0.000513 0.017870 0.898231 0.000390 0.004023 0.002663 0.000525 0.001574 0.000397 0.000366 0.001282 0.002813 0.001343 0.000440 0.054995 0.000747 0.004789 0.000755 0.001562 0.001916 0.002806
S11 0.931347 S11 S11 6.555652 4.143308 1.667736 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0313.JPG 0.000777 0.003458 0.931347 0.001263 0.002545 0.001419 0.000552 0.001352 0.000514 0.000578 0.001088 0.001734 0.001411 0.000523 0.033477 0.000600 0.006475 0.000634 0.007013 0.001947 0.001293
S11 0.928037 S11 S11 6.740407 4.143308 1.666209 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0314.JPG 0.000436 0.022439 0.928037 0.000453 0.002205 0.001163 0.000428 0.000992 0.000325 0.000337 0.000606 0.001353 0.000979 0.000383 0.026459 0.000534 0.007097 0.000469 0.001934 0.001588 0.001782
S11 0.879529 S11 S11 7.007394 4.143308 1.654196 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0315.JPG 0.003109 0.007161 0.730081 0.000853 0.016597 0.013029 0.000938 0.004980 0.000788 0.000467 0.002184 0.005237 0.003782 0.000818 0.187525 0.001664 0.003718 0.003791 0.001869 0.005344 0.006064
S11 0.872218 S11 S11 4.830913 4.143308 1.624365 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0316.JPG 0.000475 0.011051 0.784346 0.000480 0.010489 0.003055 0.000647 0.003794 0.000442 0.000352 0.000846 0.002800 0.001171 0.000363 0.164768 0.000644 0.005776 0.000656 0.001787 0.004346 0.001714
S11 0.859701 S11 S11 5.981868 4.143308 1.645681 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0317.JPG 0.001870 0.042222 0.779110 0.000557 0.008195 0.008476 0.000714 0.003584 0.000566 0.000337 0.000957 0.002886 0.001965 0.000559 0.128451 0.001254 0.006863 0.001680 0.001320 0.004810 0.003623
S11 0.908648 S11 S11 5.966494 4.143308 1.650844 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0318.JPG 0.000317 0.048919 0.908648 0.000180 0.001237 0.001048 0.000431 0.000933 0.000215 0.000160 0.000285 0.001239 0.000406 0.000471 0.026484 0.000569 0.002523 0.000531 0.000411 0.004074 0.000920
S11 0.933144 S11 S11 7.127624 4.143308 1.656881 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0319.JPG 0.000149 0.003852 0.933144 0.000303 0.000454 0.000295 0.000354 0.000498 0.000166 0.000194 0.000097 0.000385 0.000305 0.000188 0.056649 0.000123 0.001454 0.000185 0.000449 0.000573 0.000184
S11 0.932049 S11 S11 6.777989 4.143308 1.661212 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0320.JPG 0.000141 0.035187 0.932049 0.000234 0.000572 0.000412 0.000343 0.000655 0.000172 0.000163 0.000127 0.000479 0.000223 0.000152 0.024851 0.000179 0.002340 0.000182 0.000398 0.000851 0.000291
S11 0.852796 S11 S11 6.935240 4.143308 1.671056 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0321.JPG 0.001682 0.042965 0.852796 0.000542 0.004280 0.014097 0.000773 0.001510 0.000501 0.000267 0.001508 0.002822 0.001557 0.000631 0.057958 0.001012 0.004517 0.001595 0.000986 0.003537 0.004467
S11 0.932762 S11 S11 7.029391 4.143308 1.632950 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0322.JPG 0.000431 0.009706 0.932762 0.000464 0.002139 0.003219 0.000376 0.001137 0.000299 0.000261 0.000635 0.001720 0.000900 0.000352 0.034961 0.000447 0.003980 0.000554 0.002276 0.002095 0.001287
S11 0.904607 S11 S11 6.932929 4.143308 1.640352 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0323.JPG 0.000722 0.046498 0.904607 0.000331 0.002471 0.004343 0.000385 0.000948 0.000304 0.000193 0.000631 0.001899 0.000965 0.000551 0.022461 0.000669 0.004864 0.000886 0.000983 0.003184 0.002104
S11 0.804596 S11 S11 7.349879 4.143308 1.629999 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0324.JPG 0.002499 0.006267 0.701722 0.001634 0.016902 0.005268 0.001224 0.004009 0.001097 0.000550 0.002765 0.007040 0.013206 0.001199 0.208972 0.002141 0.005145 0.006205 0.002443 0.004893 0.004820
S11 0.924487 S11 S11 5.928467 4.143308 1.646339 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0325.JPG 0.000456 0.005539 0.829047 0.000855 0.003085 0.001001 0.000615 0.001330 0.000421 0.000402 0.000560 0.001511 0.001513 0.000459 0.143307 0.000470 0.004244 0.000650 0.001802 0.001734 0.000999
S11 0.896701 S11 S11 5.987431 4.143308 1.653727 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0326.JPG 0.000770 0.020167 0.785718 0.000893 0.005489 0.002126 0.000803 0.002306 0.000634 0.000363 0.000765 0.003198 0.003507 0.000632 0.158068 0.000991 0.005127 0.001711 0.001279 0.003272 0.002179
S11 0.974192 S11 S11 5.955274 4.143308 1.646688 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0327.JPG 0.000193 0.006889 0.974192 0.000065 0.001209 0.001113 0.000201 0.000652 0.000184 0.000095 0.000301 0.001262 0.000343 0.000240 0.008987 0.000294 0.000896 0.000587 0.000278 0.000929 0.001092
S11 0.989379 S11 S11 7.139799 4.143308 1.682945 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0328.JPG 0.000060 0.001593 0.989379 0.000076 0.000308 0.000234 0.000176 0.000452 0.000153 0.000080 0.000123 0.000688 0.000183 0.000054 0.004640 0.000098 0.000641 0.000384 0.000251 0.000198 0.000228
S11 0.985463 S11 S11 6.756802 4.143308 1.673261 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0329.JPG 0.000068 0.005075 0.985463 0.000080 0.000342 0.000260 0.000198 0.000567 0.000161 0.000069 0.000111 0.000534 0.000215 0.000069 0.004549 0.000136 0.000974 0.000307 0.000180 0.000353 0.000290
S11 0.910674 S11 S11 7.078752 4.143308 1.634251 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0330.JPG 0.000503 0.024834 0.910674 0.000239 0.002481 0.004878 0.000713 0.001170 0.000357 0.000185 0.000778 0.002113 0.000750 0.000545 0.034551 0.000661 0.003643 0.000745 0.000705 0.007705 0.001771
S11 0.895850 S11 S11 6.782904 4.143308 1.687913 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0331.JPG 0.000400 0.012904 0.799785 0.000329 0.003622 0.003918 0.000689 0.000995 0.000345 0.000246 0.000638 0.001492 0.000662 0.000381 0.163059 0.000419 0.004211 0.000473 0.000949 0.003269 0.001214
S11 0.830236 S11 S11 6.123621 4.143308 1.666929 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0332.JPG 0.000464 0.018348 0.830236 0.000393 0.003085 0.003472 0.000693 0.001014 0.000368 0.000260 0.000631 0.001588 0.000708 0.000439 0.126173 0.000572 0.004705 0.000600 0.000828 0.003967 0.001456
S11 0.932198 S11 S11 6.866890 4.143308 1.707326 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0333.JPG 0.000152 0.017275 0.932198 0.000199 0.001314 0.001001 0.000327 0.000899 0.000189 0.000243 0.000583 0.001676 0.000541 0.000275 0.036165 0.000358 0.003212 0.000232 0.000950 0.001185 0.001027
S11 0.981873 S11 S11 7.073388 4.143308 1.683016 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0334.JPG 0.000176 0.003068 0.981873 0.000362 0.000314 0.000333 0.000212 0.000481 0.000131 0.000182 0.000121 0.000353 0.000228 0.000135 0.007722 0.000146 0.002287 0.000120 0.000995 0.000566 0.000196
S11 0.968387 S11 S11 6.950810 4.143308 1.597854 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0335.JPG 0.000155 0.012927 0.968387 0.000250 0.000418 0.000404 0.000206 0.000448 0.000130 0.000193 0.000134 0.000451 0.000253 0.000147 0.011213 0.000176 0.002343 0.000117 0.000697 0.000606 0.000345
S11 0.821159 S11 S11 7.014826 4.143308 1.636024 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0336.JPG 0.004225 0.007654 0.761511 0.000736 0.009993 0.050518 0.000795 0.001820 0.000556 0.000394 0.002755 0.002486 0.002155 0.000659 0.130927 0.001091 0.003717 0.003035 0.001328 0.003786 0.009859
S11 0.929207 S11 S11 6.089437 4.143308 1.610043 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0337.JPG 0.001295 0.006632 0.753037 0.000608 0.007667 0.017615 0.000526 0.001803 0.000449 0.000342 0.001389 0.002089 0.001165 0.000532 0.191581 0.000777 0.003431 0.001205 0.001344 0.002857 0.003658
S11 0.917814 S11 S11 4.863069 4.143308 1.606461 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0338.JPG 0.001997 0.014721 0.723847 0.000607 0.006310 0.023916 0.000534 0.001700 0.000458 0.000319 0.001336 0.002001 0.001501 0.000548 0.203621 0.000938 0.003878 0.001805 0.001086 0.003498 0.005380
S11 0.941561 S11 S11 4.871124 4.143308 1.604147 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0339.JPG 0.000294 0.017332 0.941561 0.000195 0.001603 0.001309 0.000511 0.001126 0.000373 0.000202 0.000414 0.001637 0.000767 0.000421 0.023009 0.000511 0.002039 0.001048 0.000652 0.003857 0.001139
S11 0.975813 S11 S11 6.654703 4.143308 1.625735 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0340.JPG 0.000097 0.001703 0.975813 0.000191 0.000318 0.000235 0.000264 0.000462 0.000155 0.000150 0.000077 0.000306 0.000189 0.000104 0.017562 0.000102 0.001046 0.000190 0.000412 0.000449 0.000174
S11 0.975706 S11 S11 6.907249 4.143308 1.621818 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0341.JPG 0.000122 0.005906 0.975706 0.000242 0.000360 0.000372 0.000330 0.000659 0.000193 0.000129 0.000103 0.000388 0.000270 0.000115 0.012364 0.000146 0.001110 0.000271 0.000388 0.000573 0.000255
S11 0.844393 S11 S11 6.995463 4.143308 1.629513 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0342.JPG 0.004224 0.031623 0.844393 0.000584 0.007617 0.020203 0.000807 0.002198 0.000628 0.000304 0.001947 0.002895 0.002144 0.000752 0.055628 0.001347 0.007006 0.003002 0.001111 0.002734 0.008854
S11 0.916140 S11 S11 7.058760 4.143308 1.622917 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0343.JPG 0.000533 0.008131 0.916140 0.000633 0.002368 0.002705 0.000493 0.000991 0.000301 0.000317 0.000779 0.001430 0.001009 0.000402 0.053162 0.000532 0.003934 0.000579 0.001714 0.001812 0.002035
S11 0.930691 S11 S11 7.140644 4.143308 1.615573 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0344.JPG 0.000704 0.023586 0.930691 0.000507 0.001912 0.002904 0.000393 0.000932 0.000261 0.000211 0.000496 0.001337 0.000833 0.000430 0.024192 0.000655 0.003974 0.000780 0.000828 0.002100 0.002272
S11 0.841522 S11 S11 7.030554 4.143308 1.604047 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0345.JPG 0.001832 0.004348 0.734939 0.001693 0.010788 0.005113 0.001473 0.003879 0.000967 0.000521 0.001928 0.005855 0.008927 0.000975 0.194169 0.001543 0.004868 0.003822 0.002822 0.005505 0.004031
S11 0.951331 S11 S11 6.086559 4.143308 1.598510 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0346.JPG 0.000238 0.002170 0.844121 0.000532 0.001935 0.000602 0.000511 0.000895 0.000299 0.000375 0.000527 0.000882 0.001562 0.000329 0.134784 0.000242 0.004066 0.000373 0.003272 0.001479 0.000808
S11 0.931576 S11 S11 6.111028 4.143308 1.606756 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0347.JPG 0.000330 0.014130 0.812435 0.000619 0.002661 0.000980 0.000671 0.001535 0.000466 0.000272 0.000451 0.001652 0.002186 0.000402 0.146242 0.000528 0.007527 0.000916 0.001709 0.002862 0.001428
S11 0.939632 S11 S11 6.131775 4.143308 1.629871 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0348.JPG 0.000362 0.006416 0.939632 0.000208 0.002502 0.001108 0.000518 0.001480 0.000453 0.000380 0.000561 0.002264 0.000955 0.000593 0.031969 0.000812 0.002142 0.001648 0.001014 0.002968 0.002014
S11 0.992930 S11 S11 7.108521 4.143308 1.622641 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0349.JPG 0.000043 0.000602 0.992930 0.000041 0.000194 0.000128 0.000162 0.000452 0.000117 0.000116 0.000055 0.000232 0.000146 0.000039 0.003457 0.000081 0.000330 0.000228 0.000245 0.000267 0.000133
S11 0.987778 S11 S11 7.119526 4.143308 1.620902 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0350.JPG 0.000075 0.002083 0.987778 0.000069 0.000291 0.000186 0.000192 0.000608 0.000177 0.000108 0.000077 0.000316 0.000258 0.000079 0.005415 0.000151 0.000702 0.000337 0.000291 0.000511 0.000293
S11 0.910531 S11 S11 7.077205 4.143308 1.619525 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0351.JPG 0.000819 0.016344 0.910531 0.000337 0.003194 0.007790 0.000932 0.002394 0.000479 0.000207 0.000746 0.003311 0.001014 0.000743 0.028842 0.000895 0.002968 0.001232 0.001050 0.013810 0.002364
S11 0.866449 S11 S11 7.025311 4.143308 1.642552 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0352.JPG 0.000455 0.014591 0.866449 0.000403 0.002329 0.003264 0.000594 0.001422 0.000366 0.000260 0.000465 0.001678 0.000699 0.000424 0.094351 0.000564 0.003671 0.000559 0.000971 0.005306 0.001181
S11 0.914876 S11 S11 7.010607 4.143308 1.627883 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0353.JPG 0.000441 0.014889 0.914876 0.000434 0.001399 0.002516 0.000866 0.001351 0.000416 0.000218 0.000385 0.001436 0.000615 0.000414 0.048294 0.000597 0.003101 0.000587 0.000730 0.005300 0.001133
S11 0.965239 S11 S11 7.041328 4.143308 1.620047 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0354.JPG 0.000308 0.014154 0.873210 0.000568 0.003174 0.001727 0.000465 0.001455 0.000344 0.000324 0.001253 0.003544 0.001004 0.000618 0.086314 0.000710 0.004413 0.000582 0.001719 0.002332 0.001784
