CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
AN 0.600752 SA SR 0.123423 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0816.JPG 0.002894 0.003024 0.000684 0.001236 0.075285 0.371964 0.296208 0.248704
HP 0.883945 DS SC -2.229114 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0433.JPG 0.037839 0.009699 0.468979 0.183364 0.000964 0.013471 0.083428 0.202256
DS 0.876155 AN SC 3.454161 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2DS/DSC_0983.JPG 0.643833 0.004856 0.087432 0.001599 0.002991 0.019956 0.238099 0.001234
HP 0.855568 SR SR 6.142077 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2HP/DSC_0775.JPG 0.001332 0.002086 0.009445 0.170841 0.000175 0.002344 0.028082 0.785694
AN 0.869909 DS HP 0.635937 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2AN/DSC_0674.JPG 0.071445 0.006407 0.639600 0.167713 0.000134 0.090008 0.010097 0.014596
DS 0.667606 DS DS 4.074028 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3DS/DSC_0026_01.JPG 0.059737 0.003592 0.430974 0.290303 0.092864 0.118267 0.000482 0.003781
SC 0.945005 AN DS 1.056027 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SC/DSC_0586.JPG 0.552563 0.000210 0.233102 0.006973 0.037860 0.001594 0.163655 0.004043
AN 0.905838 DS SR 1.109131 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4AN/DSC_0864_01.JPG 0.023158 0.028451 0.790233 0.006729 0.000073 0.003327 0.020023 0.128005
DS 0.761631 DS HP 1.617340 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2DS/DSC_0855.JPG 0.108132 0.006620 0.469850 0.403935 0.002312 0.005249 0.001804 0.002097
CE 0.898464 CE AN 0.921259 3.497842 3.497842 0 0 0 7.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1CE/DSC_0237_01.JPG 0.000773 0.898464 0.022400 0.009903 0.004653 0.061006 0.001494 0.001306
SA 0.701781 DS DS 3.804287 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SA/DSC_0771.JPG 0.080442 0.004508 0.412043 0.014945 0.014918 0.446933 0.002172 0.024038
SC 0.915773 DS SA 3.390831 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1SC/DSC_0485_01.JPG 0.145316 0.004020 0.655242 0.000120 0.000027 0.152732 0.042488 0.000056
HP 0.572935 DS AN 1.338162 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3HP/DSC_0459.JPG 0.144495 0.002373 0.335681 0.117327 0.082734 0.276852 0.027435 0.013102
SA 0.816528 CE CE 6.305960 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SA/DSC_0909.JPG 0.191556 0.594523 0.075991 0.000966 0.002138 0.002244 0.130319 0.002264
CE 0.680643 CE DS 0.891171 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0552_01.JPG 0.001376 0.492501 0.285741 0.105156 0.000328 0.011354 0.057201 0.046342
CE 0.997531 CE CE 6.069635 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1CE/DSC_0388_01.JPG 0.000011 0.997531 0.000014 0.000068 0.000098 0.000273 0.000106 0.001898
CE 0.977632 CE DS 2.082056 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1CE/DSC_0541_01.JPG 0.000698 0.456143 0.262687 0.096995 0.000114 0.034942 0.041011 0.107409
SR 0.866087 SC DS 3.488562 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SR/DSC_0077.JPG 0.050075 0.007231 0.205244 0.004693 0.000186 0.041449 0.628842 0.062279
CE 0.916392 DS HP 0.477932 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1CE/DSC_0759_01.JPG 0.015780 0.042963 0.726098 0.196567 0.000716 0.005121 0.004050 0.008705
AN 0.670917 AN DS 0.407422 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2AN/DSC_0669.JPG 0.200508 0.017037 0.177316 0.223658 0.004191 0.147770 0.016157 0.213363
CE 0.986469 SA SA 3.014556 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1CE/DSC_0398.JPG 0.002768 0.225056 0.105711 0.019755 0.029152 0.616801 0.000366 0.000393
DS 0.884673 DS HP 0.995479 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3DS/DSC_0177_01.JPG 0.004884 0.142958 0.633222 0.218349 0.000050 0.000158 0.000248 0.000131
HP 0.889554 DS DS 2.420644 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1HP/DSC_0438.JPG 0.004474 0.000418 0.493643 0.344886 0.003972 0.149999 0.000309 0.002297
CE 0.679228 DS CE 1.493870 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1CE/DSC_0559_01.JPG 0.101634 0.237422 0.372636 0.126622 0.000424 0.017614 0.051407 0.092241
NE 0.899272 AN HP -1.805351 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2NE/DSC_0836.JPG 0.589922 0.004458 0.063942 0.102497 0.063482 0.099524 0.047389 0.028786
SR 0.756918 NE SA 0.241442 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SR/DSC_0292_01.JPG 0.026599 0.005472 0.057857 0.014746 0.493216 0.297129 0.051988 0.052993
SR 0.742830 AN SC 2.824572 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2SR/DSC_0940.JPG 0.548615 0.000391 0.110802 0.004095 0.000925 0.001088 0.314118 0.019966
SC 0.787300 SR AN 1.182489 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SC/DSC_0997_01.JPG 0.223859 0.001759 0.206098 0.059189 0.007520 0.010779 0.058582 0.432213
SR 0.945064 AN AN 2.656088 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SR/DSC_0786.JPG 0.441206 0.001031 0.210591 0.016728 0.000635 0.014793 0.186780 0.128236
SA 0.841064 SA SC 0.657619 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1SA/DSC_0933.JPG 0.032563 0.000049 0.218687 0.000236 0.000231 0.409342 0.329428 0.009463
AN 0.915831 DS DS 3.538564 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1AN/DSC_0501_01.JPG 0.245018 0.000656 0.742651 0.000761 0.000131 0.001622 0.005341 0.003820
SR 0.845356 SA DS 2.540978 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SR/DSC_0451.JPG 0.033911 0.003219 0.333546 0.019588 0.072992 0.518326 0.002579 0.015838
SC 0.850822 SR SR 3.219513 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SC/DSC_0981.JPG 0.014911 0.001770 0.117619 0.002143 0.000249 0.010678 0.141738 0.710892
SR 0.612558 DS AN 0.735776 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0448.JPG 0.227478 0.000895 0.189150 0.114142 0.037917 0.032033 0.161316 0.237070
AN 0.707065 DS CE 0.861455 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2AN/DSC_0816.JPG 0.043749 0.179321 0.331271 0.241582 0.011235 0.120942 0.063390 0.008511
SR 0.955084 SR SR 2.836146 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1SR/DSC_0101_01.JPG 0.003853 0.000087 0.080832 0.101169 0.002440 0.001968 0.031632 0.778019
DS 0.818680 DS SC 5.505570 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1DS/DSC_0028.JPG 0.095807 0.000770 0.370790 0.001065 0.000222 0.032823 0.481506 0.017017
AN 0.934425 AN AN 1.926816 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1AN/DSC_0113.JPG 0.304888 0.016316 0.019483 0.304289 0.005533 0.141008 0.114383 0.094099
AN 0.763034 NE DS 0.419646 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3AN/DSC_0995.JPG 0.015548 0.001379 0.120190 0.126450 0.223574 0.242662 0.254778 0.015418
NE 0.526186 CE CE 2.171369 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4NE/DSC_0741_01.JPG 0.130865 0.178864 0.105077 0.180158 0.013584 0.189857 0.042083 0.159513
CE 0.959180 CE CE 5.672582 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1CE/DSC_0180.JPG 0.003378 0.959180 0.021032 0.000324 0.000401 0.002462 0.011742 0.001480
SR 0.864320 SC SC 2.538339 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0966.JPG 0.039461 0.000258 0.013656 0.155535 0.006603 0.000999 0.467022 0.316467
SA 0.848482 CE SA 2.794396 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SA/DSC_0746.JPG 0.012511 0.581317 0.049136 0.002751 0.005525 0.337902 0.008709 0.002150
NE 0.973855 SC AN 1.740474 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3NE/DSC_0555_17007.JPG 0.272234 0.000061 0.008465 0.000342 0.073077 0.002249 0.639346 0.004226
HP 0.976802 DS DS 5.249366 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0300.JPG 0.005669 0.002942 0.721253 0.260846 0.000816 0.002352 0.000710 0.005412
SA 0.865942 SA SC 2.325795 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SA/DSC_0901.JPG 0.005090 0.013230 0.090246 0.005794 0.006044 0.646560 0.228730 0.004306
NE 0.815871 SA AN -1.494266 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1NE/DSC_0373.JPG 0.013144 0.000972 0.094259 0.006280 0.059164 0.815871 0.008721 0.001589
NE 0.544081 SA NE 1.551957 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1NE/DSC_0180.JPG 0.045517 0.003227 0.202357 0.118904 0.302792 0.246573 0.021476 0.059155
AN 0.677214 SR SR 4.401674 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2AN/DSC_0023_01.JPG 0.153141 0.005956 0.028159 0.115851 0.051074 0.008948 0.147142 0.489729
AN 0.810420 AN SC -1.006763 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1AN/DSC_0301.JPG 0.635385 0.000441 0.079138 0.000316 0.022998 0.015223 0.235282 0.011217
CE 0.782732 CE DS 1.776008 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1CE/DSC_0089.JPG 0.004127 0.590929 0.212007 0.079524 0.004238 0.087981 0.012876 0.008318
SR 0.989989 SR SR 5.863876 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SR/DSC_0572.JPG 0.000093 0.000128 0.000043 0.000996 0.000679 0.006519 0.001554 0.989989
AN 0.797792 AN DS 0.643458 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2AN/DSC_0988.JPG 0.512367 0.003988 0.129729 0.095160 0.133450 0.100293 0.012764 0.012250
SR 0.856998 SC AN 2.347383 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SR/DSC_0538.JPG 0.226273 0.000045 0.012488 0.011476 0.012379 0.000340 0.543990 0.193009
SC 0.758190 SC SA 0.992718 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0962.JPG 0.114731 0.007695 0.127337 0.002055 0.002556 0.142331 0.571784 0.031512
NE 0.760339 SA AN 1.794345 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1NE/DSC_0878.JPG 0.454572 0.001206 0.009548 0.002841 0.040149 0.444740 0.032998 0.013944
SC 0.767276 SR SC 0.766949 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SC/DSC_0924.JPG 0.039999 0.003060 0.001293 0.035002 0.028746 0.013635 0.171905 0.706359
HP 0.775745 DS HP 1.588515 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1HP/DSC_0455_01.JPG 0.174936 0.066783 0.506761 0.186158 0.000387 0.025023 0.005479 0.034473
AN 0.638649 AN HP 3.718970 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3AN/DSC_0337_01.JPG 0.398214 0.010658 0.026552 0.421290 0.050331 0.087025 0.003030 0.002900
AN 0.873383 AN AN 3.186115 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4AN/DSC_0834.JPG 0.428248 0.010872 0.132636 0.171632 0.005220 0.196739 0.013501 0.041153
SC 0.834769 SC NE 0.093332 3.497842 3.497842 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SC/DSC_0483.JPG 0.006159 0.000403 0.057303 0.002590 0.079740 0.090181 0.761289 0.002335
AN 0.868503 HP AN 2.522507 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1AN/DSC_0199.JPG 0.144010 0.000137 0.022281 0.747537 0.024231 0.001603 0.041167 0.019034
SR 0.575489 AN SR 1.511511 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SR/DSC_0952_01.JPG 0.191452 0.000394 0.028609 0.204831 0.008208 0.000897 0.201617 0.363991
SC 0.749358 AN SC 0.366697 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0583.JPG 0.366120 0.001395 0.305433 0.022857 0.000835 0.038181 0.126894 0.138285
CE 0.575433 HP SR 1.204227 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5CE/DSC_0419_01.JPG 0.157168 0.003074 0.002516 0.332388 0.002446 0.006524 0.138360 0.357523
SC 0.722826 HP CE -0.684093 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SC/DSC_0160_01.JPG 0.051408 0.114919 0.352587 0.317972 0.001381 0.002660 0.157441 0.001632
SA 0.887107 AN NE 0.489529 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SA/DSC_0517.JPG 0.270566 0.000081 0.021248 0.056495 0.118803 0.002718 0.248154 0.281936
SC 0.671799 DS SC 1.500300 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SC/DSC_0098.JPG 0.053602 0.008958 0.344448 0.007560 0.001260 0.099495 0.479829 0.004848
DS 0.965648 SR SR 3.424191 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1DS/DSC_0196_01.JPG 0.068126 0.001039 0.230301 0.032305 0.005124 0.081595 0.099220 0.482290
DS 0.866699 NE HP 1.454347 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1DS/DSC_0003_01.JPG 0.024110 0.000833 0.006214 0.250053 0.667006 0.023008 0.003112 0.025663
SA 0.827670 DS DS 3.727141 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4SA/DSC_0224_01.JPG 0.146069 0.000518 0.642290 0.002875 0.006515 0.147889 0.051351 0.002493
SA 0.852627 SC SA -2.282786 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SA/DSC_0114.JPG 0.002237 0.000399 0.001227 0.005669 0.001498 0.121920 0.785024 0.082026
DS 0.913884 DS DS 6.293529 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2DS/DSC_0011_01.JPG 0.021488 0.017915 0.823979 0.095118 0.001881 0.013503 0.002074 0.024042
NE 0.991771 NE NE 6.253925 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3NE/DSC_0878.JPG 0.000026 0.000013 0.000015 0.148942 0.850093 0.000312 0.000093 0.000505
AN 0.912945 HP SR 0.385228 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2AN/DSC_0840.JPG 0.001688 0.001089 0.000795 0.566036 0.014735 0.004862 0.017149 0.393646
AN 0.849933 DS HP 0.706808 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3AN/DSC_0152_01.JPG 0.088369 0.000996 0.612948 0.278559 0.000123 0.001526 0.015178 0.002301
DS 0.965807 DS DS 3.025282 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1DS/DSC_0531_01.JPG 0.173135 0.000168 0.614740 0.000043 0.000015 0.194506 0.017115 0.000279
SC 0.661905 DS AN 1.262931 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0595.JPG 0.164702 0.006766 0.496999 0.163710 0.003018 0.133427 0.010476 0.020900
SA 0.997288 SA SA 6.160924 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SA/DSC_0436.JPG 0.000303 0.000711 0.001396 0.011098 0.116547 0.869876 0.000041 0.000027
SA 0.698176 AN AN 3.728899 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SA/DSC_0562.JPG 0.504754 0.025721 0.133235 0.134769 0.008756 0.102007 0.038287 0.052470
AN 0.743006 DS DS 3.772925 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0143_01.JPG 0.013646 0.004563 0.465357 0.266955 0.062378 0.027151 0.129664 0.030286
SC 0.708553 SR SC 2.585604 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0160_01.JPG 0.011070 0.001323 0.007266 0.066953 0.021544 0.018989 0.248632 0.624223
HP 0.823450 NE NE 3.517791 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3HP/DSC_0463.JPG 0.019554 0.002976 0.015213 0.279553 0.466426 0.198293 0.003691 0.014294
CE 0.991680 CE CE 5.901932 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1CE/DSC_0192.JPG 0.000853 0.991680 0.000867 0.001525 0.000643 0.002809 0.000974 0.000650
SA 0.978089 DS DS 3.180846 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3SA/DSC_0064_01.JPG 0.006879 0.145983 0.574461 0.256215 0.000104 0.012015 0.003986 0.000357
SA 0.853081 DS DS 3.148039 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SA/DSC_0749.JPG 0.119985 0.060272 0.596166 0.053743 0.005814 0.134769 0.022511 0.006739
AN 0.994304 AN AN 5.927941 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2AN/DSC_0638.JPG 0.994304 0.000025 0.002081 0.000022 0.000101 0.002487 0.000106 0.000874
HP 0.638620 HP HP 4.362634 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2HP/DSC_0934.JPG 0.007109 0.002607 0.483968 0.420192 0.009390 0.051991 0.018813 0.005929
HP 0.983723 HP HP 4.372459 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK2/S11MK2HP/DSC_0316.JPG 0.003040 0.000380 0.416614 0.574782 0.003009 0.000988 0.000358 0.000828
SC 0.896385 SC SC 2.332189 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0966.JPG 0.141284 0.000511 0.023709 0.002093 0.120228 0.147135 0.374715 0.190325
CE 0.829886 DS DS 2.728078 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1CE/DSC_0206.JPG 0.000566 0.038614 0.496520 0.268445 0.007603 0.052203 0.004144 0.131906
HP 0.852776 HP AN -1.592685 3.497842 3.497842 0 0 0 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1HP/DSC_0139.JPG 0.090739 0.000058 0.038426 0.852776 0.000353 0.000014 0.017392 0.000243
HP 0.976802 HP HP 6.013411 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1HP/DSC_0122_01.JPG 0.001710 0.000466 0.014599 0.976802 0.000185 0.000393 0.003946 0.001898
SC 0.783766 AN SR 1.619155 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SC/DSC_0487_01.JPG 0.452390 0.000159 0.010534 0.007463 0.000589 0.000902 0.148440 0.379523
HP 0.744938 AN AN 4.800804 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2HP/DSC_0313.JPG 0.442085 0.000056 0.139787 0.415684 0.000263 0.000309 0.000174 0.001641
HP 0.969971 DS HP 1.438568 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0440.JPG 0.200287 0.001975 0.610703 0.130460 0.001740 0.001368 0.052743 0.000723
NE 0.803171 DS DS 2.996122 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1NE/DSC_0534_01.JPG 0.162946 0.001220 0.468171 0.041318 0.040565 0.203888 0.009794 0.072097
CE 0.999799 CE CE 6.139131 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2CE/DSC_0739.JPG 0.000005 0.999799 0.000005 0.000012 0.000080 0.000052 0.000011 0.000035
HP 0.748050 HP AN 0.370799 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1HP/DSC_0637_01.JPG 0.131105 0.007598 0.162210 0.459401 0.002683 0.111295 0.030518 0.095190
DS 0.992770 DS DS 5.971538 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1DS/DSC_0524.JPG 0.000546 0.000054 0.992770 0.000241 0.000010 0.003597 0.002624 0.000158
SA 0.752738 AN SC 1.691297 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SA/DSC_0523.JPG 0.458246 0.000346 0.185149 0.028693 0.031781 0.008660 0.180481 0.106644
SC 0.811622 SA AN 1.031989 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1SC/DSC_0512.JPG 0.066137 0.018914 0.053271 0.006499 0.011467 0.811622 0.030265 0.001824
SR 0.931310 SC SC 3.586071 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0289.JPG 0.000222 0.000009 0.036385 0.000160 0.000058 0.000139 0.867757 0.095270
HP 0.923462 HP HP 4.065320 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1HP/DSC_0450_01.JPG 0.117383 0.000565 0.050864 0.811746 0.005355 0.003074 0.001939 0.009073
SC 0.931491 HP HP 5.490599 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1SC/DSC_0450.JPG 0.025463 0.000327 0.003130 0.931491 0.000506 0.001548 0.020589 0.016947
SA 0.839654 SA SA 7.274467 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SA/DSC_0882.JPG 0.048460 0.052828 0.053352 0.005939 0.010355 0.720916 0.104936 0.003214
DS 0.752876 HP AN 2.353362 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2DS/DSC_0387_01.JPG 0.123905 0.020736 0.189779 0.372081 0.012674 0.130091 0.027552 0.123181
SC 0.799856 SR SR 6.376078 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SC/DSC_0984_01.JPG 0.007749 0.000023 0.000658 0.000644 0.001466 0.000527 0.493569 0.495363
